cancer_type,gene,cohens_d,p_value,n_altered,n_wt,median_dep_altered,median_dep_wt,fdr,is_nrf2_pathway,is_priority
Pan-cancer (pooled),RNF40,-0.3809,0.03144376085769084,46,796,-0.5267,-0.4679,0.5463353449023785,False,False
Pan-cancer (pooled),RETSAT,-0.3806,0.020185835790967683,46,796,-0.1846,-0.159,0.4958249610518377,False,False
Pan-cancer (pooled),DUS4L,-0.3805,0.015594406798236014,46,796,-0.0878,-0.0493,0.4599067570710032,False,False
Pan-cancer (pooled),DARS1,-0.3803,0.01519805705576349,46,796,-1.6641,-1.553,0.4587985895185213,False,False
Pan-cancer (pooled),ODAPH,-0.3796,0.007236575682228929,46,796,-0.0276,0.0068,0.40185291661461064,False,False
Pan-cancer (pooled),POTEI,-0.3793,0.032039238257942255,46,776,-0.4289,-0.3993,0.5486471857907974,False,False
Pan-cancer (pooled),GRN,-0.3793,0.00786761477169058,46,796,-0.1935,-0.1593,0.40185291661461064,False,False
Pan-cancer (pooled),FKBP6,-0.3779,0.1722569568558847,17,210,0.2259,0.307,0.7721848733457172,False,False
Pan-cancer (pooled),EFS,-0.3777,0.008453917275068206,46,796,-0.0993,-0.0456,0.40185291661461064,False,False
Pan-cancer (pooled),CNTN2,-0.3771,0.01891548517912478,46,796,-0.0937,-0.0538,0.48453366392412345,False,False
Pan-cancer (pooled),GLI2,-0.3771,0.024892513440131384,46,796,-0.0611,-0.0165,0.5253251400440888,False,False
Pan-cancer (pooled),EXOC3L4,-0.3769,0.016526633007770557,46,796,-0.0649,-0.0393,0.468890912123946,False,False
Pan-cancer (pooled),TEX101,-0.3768,0.021178118702946926,46,796,-0.1306,-0.0996,0.5049798490193369,False,False
Pan-cancer (pooled),AP3M2,-0.3768,0.011885042758717698,46,796,-0.1755,-0.1422,0.43720960016605576,False,False
Pan-cancer (pooled),CORO1C,-0.3766,0.008438408637766348,46,796,-0.1445,-0.083,0.40185291661461064,False,False
Pan-cancer (pooled),ATP6V1B1,-0.3761,0.011050333367859658,46,796,-0.0828,-0.0324,0.4319452672211079,False,False
Pan-cancer (pooled),ST8SIA3,-0.3758,0.023866104536104264,46,796,-0.0322,-0.0036,0.5244400985746147,False,False
Pan-cancer (pooled),FAM136A,-0.3757,0.013069497844859074,46,796,-0.635,-0.5687,0.4449819557481383,False,False
Pan-cancer (pooled),TRAPPC5,-0.3757,0.037096912512467425,46,796,-0.8717,-0.7872,0.5684307876704806,False,False
Pan-cancer (pooled),CABP4,-0.3756,0.013652371365864177,46,796,-0.2549,-0.1992,0.447322758094482,False,False
Pan-cancer (pooled),ARL4D,-0.3754,0.24117058628087462,46,795,-0.3388,-0.3344,0.8161806064605248,False,False
Pan-cancer (pooled),KRT26,-0.3751,0.011349472369392374,46,796,0.0034,0.0275,0.4319452672211079,False,False
Pan-cancer (pooled),MAEL,-0.3751,0.02265338989611268,46,796,-0.0091,0.0264,0.5174495977416516,False,False
Pan-cancer (pooled),GGT5,-0.375,0.00479586997821469,46,796,-0.123,-0.0689,0.3760756979468261,False,False
Pan-cancer (pooled),CALCOCO1,-0.3749,0.05940639818357095,46,796,-0.1884,-0.1492,0.6393854296696343,False,False
Pan-cancer (pooled),GRIN2A,-0.3748,0.013747731929506646,46,796,-0.1697,-0.1239,0.447322758094482,False,False
Pan-cancer (pooled),INHBB,-0.3745,0.025542971025284522,46,796,-0.0212,0.0215,0.5253251400440888,False,False
Pan-cancer (pooled),TRANK1,-0.3742,0.011471126871579718,46,796,-0.0981,-0.0598,0.4319452672211079,False,False
Pan-cancer (pooled),FUZ,-0.373,0.0500693562120206,46,796,-0.0384,-0.0135,0.6111597183374686,False,False
Pan-cancer (pooled),POLR2M,-0.3729,0.0075813066978456505,46,796,-0.3882,-0.2992,0.40185291661461064,False,False
Pan-cancer (pooled),FCMR,-0.3727,0.0036918117067521574,46,796,-0.1128,-0.0564,0.34138266652737104,False,False
Pan-cancer (pooled),IGDCC3,-0.3723,0.03414414325932815,46,796,-0.1599,-0.1329,0.5515663358405523,False,False
Pan-cancer (pooled),MBD5,-0.372,0.005293061756298554,46,796,0.0436,0.0789,0.38714450594532973,False,False
Pan-cancer (pooled),GRM4,-0.372,0.03631123220450775,46,796,0.0333,0.0619,0.5632324434766682,False,False
Pan-cancer (pooled),C6orf163,-0.3717,0.012118296318249384,46,796,-0.0426,0.0094,0.43720960016605576,False,False
Pan-cancer (pooled),SAP25,-0.371,0.09739953049979454,46,796,-0.0245,0.0072,0.7010219415222626,False,False
Pan-cancer (pooled),GTF2E1,-0.371,0.015408325650973054,46,796,-1.2709,-1.1665,0.45894798546112603,False,False
Pan-cancer (pooled),FITM1,-0.3706,0.0015899098041633176,46,796,-0.0731,-0.0309,0.30826156644531555,False,False
Pan-cancer (pooled),DTX3,-0.3704,0.038829358311706336,46,796,-0.1726,-0.1496,0.5758097314179124,False,False
Pan-cancer (pooled),GTF2A1,-0.3702,0.014282802740695313,46,796,-0.8888,-0.7922,0.4532509215301673,False,False
Pan-cancer (pooled),GPR179,-0.37,0.008223943673541737,46,796,-0.2569,-0.2067,0.40185291661461064,False,False
Pan-cancer (pooled),ABHD16A,-0.3698,0.0017387771458834565,46,796,-0.1167,-0.0646,0.30826156644531555,False,False
Pan-cancer (pooled),STARD8,-0.3696,0.18098302320647708,46,796,-0.0875,-0.0742,0.7778363393481674,False,False
Pan-cancer (pooled),RIIAD1,-0.3695,0.03499734002433055,46,796,-0.0753,-0.0469,0.5577849607518506,False,False
Pan-cancer (pooled),PROC,-0.3692,0.008453917275068206,46,796,-0.113,-0.0617,0.40185291661461064,False,False
Pan-cancer (pooled),SLC37A1,-0.369,0.026250143632786993,46,796,-0.0828,-0.054,0.5253251400440888,False,False
Pan-cancer (pooled),AP4M1,-0.3684,0.033412241542178485,46,796,-0.0028,0.0273,0.5509999146148827,False,False
Pan-cancer (pooled),ACTMAP,-0.3678,0.02469220937142367,46,796,0.0668,0.1094,0.5253251400440888,False,False
Pan-cancer (pooled),PTP4A1,-0.3675,0.04087542273206226,46,796,-0.2746,-0.2096,0.5834980958824246,False,False
Pan-cancer (pooled),TMEM53,-0.3672,0.033308787813141366,46,796,-0.2052,-0.1451,0.5509999146148827,False,False
Pan-cancer (pooled),RPL21,-0.3671,0.18977912904609529,17,210,-3.5759,-3.4293,0.7823534599390382,False,False
Pan-cancer (pooled),GTF2IRD1,-0.3671,0.0005461539527141699,46,796,-0.1329,-0.0514,0.23542676291356235,False,False
Pan-cancer (pooled),TPST1,-0.3656,0.04941625752482079,46,796,-0.0899,-0.0703,0.6098299474725132,False,False
Pan-cancer (pooled),CLDN3,-0.3654,0.011532387042314485,46,796,0.0605,0.0933,0.4319452672211079,False,False
Pan-cancer (pooled),OOEP,-0.3653,0.005063342817155439,46,796,-0.1568,-0.1102,0.38308354453339316,False,False
Pan-cancer (pooled),SLC6A9,-0.3651,0.007999584493626508,46,796,-0.2141,-0.172,0.40185291661461064,False,False
Pan-cancer (pooled),ZNF3,-0.3647,0.014861757059467316,46,796,-0.1467,-0.1144,0.4563417766572398,False,False
Pan-cancer (pooled),MPV17L2,-0.3633,0.1143287934758658,46,796,-0.2642,-0.2314,0.7256006110102683,False,False
Pan-cancer (pooled),KIF27,-0.3633,0.02701729483144888,46,796,-0.2481,-0.2115,0.5294503974018687,False,False
Pan-cancer (pooled),VPS26A,-0.363,0.008058871339290733,46,796,-0.3022,-0.2331,0.40185291661461064,False,False
Pan-cancer (pooled),MARVELD2,-0.363,0.022322112875989415,46,796,-0.0454,-0.0211,0.5151323114277557,False,False
Pan-cancer (pooled),BICD2,-0.3629,0.022764761004218308,46,796,-0.1169,-0.0841,0.5188610249818372,False,False
Pan-cancer (pooled),APLP2,-0.3627,0.007651994196344508,46,796,0.0688,0.1088,0.40185291661461064,False,False
Pan-cancer (pooled),HVCN1,-0.3625,0.044049854818759,46,796,-0.0657,-0.059,0.5960950446950345,False,False
Pan-cancer (pooled),CXCR3,-0.3624,0.010121371685271741,46,796,-0.0063,0.0184,0.4233622344090097,False,False
Pan-cancer (pooled),SRBD1,-0.3621,0.0173307460285117,46,796,-1.8392,-1.665,0.4814072249168479,False,False
Pan-cancer (pooled),SIPA1L1,-0.362,0.0034771795097238525,46,796,0.0549,0.1033,0.3383939653254891,False,False
Pan-cancer (pooled),EFCAB5,-0.3608,0.008148539319005771,46,796,-0.125,-0.0862,0.40185291661461064,False,False
Pan-cancer (pooled),TEX26,-0.3605,0.028837264237829573,46,796,-0.0167,0.0184,0.5375338622819303,False,False
Pan-cancer (pooled),ADAM15,-0.3604,0.02723379712636985,46,796,-0.0692,-0.0419,0.5324886497147596,False,False
Pan-cancer (pooled),SPACDR,-0.3604,0.2059487318413311,46,796,-0.1868,-0.1725,0.7905944574281543,False,False
Pan-cancer (pooled),ADRB3,-0.3596,0.0674843678282873,46,796,0.0056,0.0337,0.6524310141741966,False,False
Pan-cancer (pooled),TNFRSF10D,-0.3595,0.0779061811888395,46,796,0.0131,0.0313,0.6705764669680372,False,False
Pan-cancer (pooled),PSMB5,-0.3588,0.021423907388982505,46,796,-2.1217,-1.9217,0.5061292271302309,False,False
Pan-cancer (pooled),CLCN2,-0.3587,0.050215467749484564,46,796,-0.0036,0.0083,0.6117543530681232,False,False
Pan-cancer (pooled),ZBTB46,-0.3586,0.04149432216458867,46,796,0.0244,0.0534,0.5853931477051452,False,False
Pan-cancer (pooled),CHDH,-0.3583,0.01801673144610564,46,796,-0.02,0.013,0.48453366392412345,False,False
Pan-cancer (pooled),CCNG2,-0.3582,0.11576592380787143,46,796,0.1402,0.1539,0.726497007090074,False,False
Pan-cancer (pooled),RFC1,-0.3574,0.006381012597672572,46,796,-0.4657,-0.3783,0.40185291661461064,False,False
Pan-cancer (pooled),OTUD5,-0.3572,0.03990146029336755,46,796,-0.3549,-0.277,0.5774601166427551,False,False
Pan-cancer (pooled),MARF1,-0.357,0.019042478494134703,46,796,-0.059,-0.0291,0.4863969827326629,False,False
Pan-cancer (pooled),STBD1,-0.3569,0.021922945695266573,46,796,-0.0039,0.0156,0.508538601891106,False,False
Pan-cancer (pooled),MX1,-0.3565,0.011208990896959838,46,796,-0.0181,0.0014,0.4319452672211079,False,False
Pan-cancer (pooled),SHC1,-0.3564,0.026166078052869645,46,796,-0.2833,-0.1974,0.5253251400440888,False,False
Pan-cancer (pooled),TBKBP1,-0.3562,0.01564793473361399,46,796,-0.2879,-0.2595,0.46011634469885465,False,False
Pan-cancer (pooled),H3-5,-0.356,0.018476822618208343,46,796,-0.1522,-0.084,0.48453366392412345,False,False
Pan-cancer (pooled),OR1J4,-0.3551,0.012272806829953154,41,773,-0.0963,-0.0502,0.4375023842303976,False,False
Pan-cancer (pooled),GAL3ST3,-0.3551,0.008657861780770007,46,796,-0.0553,-0.0137,0.40533712686941775,False,False
Pan-cancer (pooled),CEP135,-0.355,0.02086571669112979,46,796,-0.3124,-0.2509,0.5028355784869202,False,False
Pan-cancer (pooled),STAB1,-0.3547,0.14706808341942496,46,796,-0.0864,-0.0821,0.7472592246510935,False,False
Pan-cancer (pooled),PELO,-0.3547,0.01891548517912478,46,796,-1.0404,-0.883,0.48453366392412345,False,False
Pan-cancer (pooled),KCTD19,-0.3546,0.02170784693757636,46,796,-0.045,-0.0094,0.5074881400752043,False,False
Pan-cancer (pooled),LOXL3,-0.3545,0.006356934540397241,46,796,-0.1972,-0.1497,0.40185291661461064,False,False
Pan-cancer (pooled),FGL2,-0.3542,0.02090022852745252,46,796,-0.0533,-0.0166,0.5028355784869202,False,False
Pan-cancer (pooled),BAMBI,-0.354,0.010758219819659706,46,796,-0.0872,-0.0365,0.4296339411722009,False,False
Pan-cancer (pooled),WDR88,-0.3539,0.012641344889316066,46,796,-0.3227,-0.2473,0.44107912503833074,False,False
Pan-cancer (pooled),DPPA3,-0.3531,0.16630159862220206,17,210,-0.2298,-0.1914,0.7683469513580529,False,False
Pan-cancer (pooled),IKZF4,-0.3528,0.023252884106123528,46,796,-0.0774,-0.0368,0.5219815038248461,False,False
Pan-cancer (pooled),CES4A,-0.3527,0.005803052979221986,46,796,-0.1113,-0.0672,0.39867640984838865,False,False
Pan-cancer (pooled),ABCD4,-0.3526,0.21595725038841962,46,796,-0.119,-0.0944,0.7986155523446413,False,False
Pan-cancer (pooled),LAMB4,-0.3526,0.2661274579391746,46,796,-0.1039,-0.0847,0.827885400469698,False,False
Pan-cancer (pooled),VPS28,-0.3525,0.022801990278606195,46,796,-1.6054,-1.5053,0.5188610249818372,False,False
Pan-cancer (pooled),PRR12,-0.3521,0.013940219392855203,46,796,-0.0698,-0.0231,0.44957207541958033,False,False
Pan-cancer (pooled),RBM4,-0.352,0.2407933211054566,17,210,-0.0282,0.0112,0.8158853062626497,False,False
Pan-cancer (pooled),PIGH,-0.3517,0.0030137211081889648,46,796,-0.439,-0.3507,0.33166914814204823,False,False
Pan-cancer (pooled),TRIR,-0.3517,0.014456863275194527,46,796,-0.296,-0.2081,0.4555817493629404,False,False
Pan-cancer (pooled),RRBP1,-0.3516,0.004215274952197587,46,796,0.0065,0.0564,0.3529394254075545,False,False
Pan-cancer (pooled),POM121,-0.3515,0.1351918482048478,46,776,-0.2703,-0.2519,0.7354881799029399,False,False
Pan-cancer (pooled),TIMM13,-0.3511,0.01863245498651251,46,796,-1.001,-0.8716,0.48453366392412345,False,False
Pan-cancer (pooled),PRELP,-0.3509,0.018383990298134825,46,796,-0.0682,-0.0416,0.48453366392412345,False,False
Pan-cancer (pooled),KCNS2,-0.3508,0.02802564735750722,46,796,-0.0528,-0.0082,0.53573202452589,False,False
Pan-cancer (pooled),PARL,-0.3507,0.03966106948199842,46,796,-0.3233,-0.2683,0.5766492302635995,False,False
Pan-cancer (pooled),C15orf62,-0.3505,0.008148539319005771,46,796,-0.0136,0.0451,0.40185291661461064,False,False
Pan-cancer (pooled),SLC1A7,-0.3503,0.02546086783572925,46,796,-0.06,-0.0278,0.5253251400440888,False,False
Pan-cancer (pooled),BICRAL,-0.3503,0.03218877025553058,46,796,-0.0288,0.0038,0.5486471857907974,False,False
Pan-cancer (pooled),PLSCR2,-0.3495,0.019886249600748633,46,796,-0.0614,-0.0317,0.49387858946125174,False,False
Pan-cancer (pooled),TCEA2,-0.3494,0.006638831547389998,46,796,-0.0851,-0.0333,0.40185291661461064,False,False
Pan-cancer (pooled),AFP,-0.3494,0.0018844029075663095,46,796,-0.0568,0.0028,0.30826156644531555,False,False
Pan-cancer (pooled),MRPL18,-0.3492,0.04418104480506948,46,796,-0.5938,-0.4857,0.5960950446950345,False,False
Pan-cancer (pooled),ENG,-0.3489,0.044975128750812096,46,796,-0.0037,0.0189,0.5978124785995639,False,False
Pan-cancer (pooled),L3MBTL2,-0.3483,0.024892513440131384,46,796,-0.0866,-0.0427,0.5253251400440888,False,False
Pan-cancer (pooled),DLG5,-0.348,0.023290805649124013,46,796,-0.2787,-0.1758,0.5219815038248461,False,False
Pan-cancer (pooled),ELOVL2,-0.3478,0.01741890341190647,46,796,-0.055,-0.0222,0.4814072249168479,False,False
Pan-cancer (pooled),TRAF4,-0.3477,0.003547427818467114,46,796,-0.2331,-0.1664,0.3383939653254891,False,False
Pan-cancer (pooled),LDHD,-0.3476,0.04008256365871999,46,796,-0.0699,-0.0448,0.5782143595852841,False,False
Pan-cancer (pooled),ANAPC1,-0.3475,0.03900632376837594,46,796,-1.6049,-1.5073,0.5760549671545111,False,False
Pan-cancer (pooled),PODN,-0.3467,0.013115304271968598,46,796,-0.1467,-0.0956,0.4449819557481383,False,False
Pan-cancer (pooled),HEXA,-0.3467,0.019363228090109912,46,796,-0.0106,0.0176,0.49034921190696706,False,False
Pan-cancer (pooled),TRIB1,-0.3466,0.03228923874456284,46,796,-0.1046,-0.0198,0.5492819861364218,False,False
Pan-cancer (pooled),TMSB10,-0.3466,0.13712801381686987,41,773,-0.4411,-0.4443,0.7361803639970939,False,False
Pan-cancer (pooled),PELI2,-0.3462,0.026974173117742167,46,796,-0.0651,-0.0326,0.5291836960330797,False,False
Pan-cancer (pooled),HSPB2,-0.3461,0.04578121427440511,46,796,-0.0211,-0.0027,0.6000855740656825,False,False
Pan-cancer (pooled),SCD5,-0.3457,0.007386485805028794,46,796,-0.0882,-0.0394,0.40185291661461064,False,False
Pan-cancer (pooled),LCE6A,-0.3457,0.02612413259271293,46,796,-0.1365,-0.0941,0.5253251400440888,False,False
Pan-cancer (pooled),EVPLL,-0.3456,0.009432383166059754,46,796,-0.0262,0.0258,0.4155578932447603,False,False
Pan-cancer (pooled),AK4,-0.3455,0.04243753909992117,46,796,-0.5089,-0.4508,0.5862461583980636,False,False
Pan-cancer (pooled),ZNF687,-0.3455,0.04056891795231217,46,796,-0.3678,-0.3323,0.5810233768393845,False,False
Pan-cancer (pooled),ANXA9,-0.3452,0.12286274385713841,46,796,-0.1752,-0.1645,0.7299707952625409,False,False
Pan-cancer (pooled),SMIM3,-0.3448,0.028609810041554988,46,796,-0.2258,-0.2187,0.5375338622819303,False,False
Pan-cancer (pooled),PEBP4,-0.3447,0.027277276788161085,46,796,-0.032,-0.0005,0.5324886497147596,False,False
Pan-cancer (pooled),ARL11,-0.3446,0.02811484381078083,46,796,-0.1054,-0.0726,0.53573202452589,False,False
Pan-cancer (pooled),ITLN2,-0.3446,0.0024309767780905326,46,796,-0.103,-0.0413,0.3187143412143479,False,False
Pan-cancer (pooled),WHRN,-0.3445,0.02174356866151171,46,796,-0.0134,0.0107,0.507661366757248,False,False
Pan-cancer (pooled),PLEK,-0.3444,0.008163570496369999,46,796,-0.1399,-0.0755,0.40185291661461064,False,False
Pan-cancer (pooled),CALM1,-0.3443,0.026461329438539984,46,796,-0.0296,0.0118,0.5266127615565599,False,False
Pan-cancer (pooled),CRTC2,-0.3432,0.04418104480506948,46,796,-0.2225,-0.1892,0.5960950446950345,False,False
Pan-cancer (pooled),CRYBA1,-0.3431,0.028700605636091163,46,796,-0.178,-0.1439,0.5375338622819303,False,False
Pan-cancer (pooled),IFT122,-0.3427,0.0238273713732512,46,796,-0.1236,-0.0857,0.5244400985746147,False,False
Pan-cancer (pooled),MTMR10,-0.3425,0.042058098276941236,46,796,0.0017,0.0255,0.5862461583980636,False,False
Pan-cancer (pooled),TES,-0.3425,0.08220623746477793,46,796,0.0181,0.0409,0.6785691542208225,False,False
Pan-cancer (pooled),UBR5,-0.3423,0.028700605636091163,46,796,-0.5977,-0.5435,0.5375338622819303,False,False
Pan-cancer (pooled),PRB4,-0.3422,0.117665420777172,17,210,-0.1361,-0.0731,0.726497007090074,False,False
Pan-cancer (pooled),CFAP92,-0.3419,0.020934790102333234,46,796,-0.088,-0.0622,0.5028355784869202,False,False
Pan-cancer (pooled),NONO,-0.3418,0.012730436242612785,46,796,-0.2737,-0.2252,0.44107912503833074,False,False
Pan-cancer (pooled),SPANXN5,-0.3416,0.034838004816567146,41,773,0.0923,0.109,0.5562602532198268,False,False
Pan-cancer (pooled),CNTD1,-0.3411,0.0238273713732512,46,796,-0.0237,0.0116,0.5244400985746147,False,False
Pan-cancer (pooled),EPHA10,-0.3409,0.0173307460285117,46,796,-0.1913,-0.1369,0.4814072249168479,False,False
Pan-cancer (pooled),LRRC17,-0.3409,0.07279056920107033,46,796,-0.0735,-0.0469,0.6578244519374274,False,False
Pan-cancer (pooled),OR4K13,-0.3409,0.029630984737423656,41,773,-0.1548,-0.1186,0.5410521255873152,False,False
Pan-cancer (pooled),TRIM55,-0.3403,0.02100406270072518,46,796,-0.0204,0.0149,0.5028355784869202,False,False
Pan-cancer (pooled),CFC1,-0.3402,0.049111512285967496,41,753,-0.1537,-0.1081,0.6079499214046916,False,False
Pan-cancer (pooled),ALKBH4,-0.3401,0.13658663410182267,46,796,-0.1484,-0.1261,0.7356968867767444,False,False
Pan-cancer (pooled),B4GALT3,-0.3392,0.007666202383845231,46,796,-0.2966,-0.2482,0.40185291661461064,False,False
Pan-cancer (pooled),MAX,-0.3387,0.006514914792290633,46,796,-0.7822,-0.6855,0.40185291661461064,False,False
Pan-cancer (pooled),PHF24,-0.3382,0.03865307541448954,46,796,-0.1386,-0.1065,0.5758097314179124,False,False
Pan-cancer (pooled),PRKACG,-0.3373,0.015408325650973054,46,796,-0.2383,-0.1888,0.45894798546112603,False,False
Pan-cancer (pooled),SIX3,-0.3373,0.014557164039501658,46,796,-0.036,-0.0069,0.4563417766572398,False,False
Pan-cancer (pooled),NEFM,-0.337,0.024852340430205396,46,796,0.0205,0.0932,0.5253251400440888,False,False
Pan-cancer (pooled),MPZ,-0.337,0.004324323210597705,46,796,-0.0422,-0.0064,0.3554534214227428,False,False
Pan-cancer (pooled),RNASET2,-0.3369,0.05627926253335362,46,796,-0.108,-0.0729,0.629927251239428,False,False
Pan-cancer (pooled),NRDC,-0.3362,0.10425897206150748,46,796,-0.2882,-0.2344,0.7092062321831908,False,False
Pan-cancer (pooled),CRX,-0.3362,0.04625702711359309,46,796,-0.2187,-0.1885,0.6006044555929311,False,False
Pan-cancer (pooled),TMEM143,-0.3361,0.003662514503072212,46,796,-0.1645,-0.1128,0.34138266652737104,False,False
Pan-cancer (pooled),RCC1L,-0.3359,0.0529071854804328,46,796,-0.607,-0.5205,0.6176293898760681,False,False
Pan-cancer (pooled),ARHGAP33,-0.3359,0.011228964663172058,46,796,-0.0756,-0.0435,0.4319452672211079,False,False
Pan-cancer (pooled),GAL,-0.3357,0.00752517880889094,46,796,-0.1747,-0.1221,0.40185291661461064,False,False
Pan-cancer (pooled),ALDH1L1,-0.3356,0.007290769591742039,46,796,-0.0125,0.0166,0.40185291661461064,False,False
Pan-cancer (pooled),APOA1,-0.3351,0.004985578224111487,46,796,-0.0391,0.0276,0.38203591083992766,False,False
Pan-cancer (pooled),KRT23,-0.335,0.03625565895244402,46,796,-0.1408,-0.097,0.5632324434766682,False,False
Pan-cancer (pooled),REG3A,-0.3349,0.030234942569086026,46,796,0.0388,0.06,0.5421427552062815,False,False
Pan-cancer (pooled),ATF4,-0.3348,0.02675945468793058,46,796,-0.8165,-0.6741,0.527858946104822,False,False
Pan-cancer (pooled),SYPL2,-0.3346,0.010758219819659706,46,796,-0.2405,-0.1742,0.4296339411722009,False,False
Pan-cancer (pooled),PPP1R15B,-0.3342,0.06250063063734172,46,796,-0.8913,-0.8157,0.6405670561965526,False,False
Pan-cancer (pooled),C4orf36,-0.3339,0.07500652278176168,46,796,0.0395,0.0562,0.6618808858266578,False,False
Pan-cancer (pooled),NCOA4,-0.3338,0.016781449056820146,46,796,-0.4873,-0.3923,0.47387112289423944,False,False
Pan-cancer (pooled),COL9A1,-0.3338,0.01097175530803458,46,796,-0.0605,-0.007,0.4319452672211079,False,False
Pan-cancer (pooled),DAGLA,-0.3335,0.00850059624063174,46,796,-0.0622,-0.0096,0.40185291661461064,False,False
Pan-cancer (pooled),ANKRD2,-0.333,0.01309238334192695,46,796,-0.0019,0.0307,0.4449819557481383,False,False
