drug_a,drug_b,targets_a,targets_b,union_targets,n_union_targets,n_target_classes,target_classes,n_pathways_union,covered_pathways,complementarity,combined_proximity,combo_score,both_priority,safety_a,safety_b
DULOXETINE,(R)-SKF-38393,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
DULOXETINE,A-86929,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
DULOXETINE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
DULOXETINE,DIHYDREXIDINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
DULOXETINE,FENOLDOPAM,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
DULOXETINE,MAZAPERTINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
FLUOXETINE,(R)-SKF-38393,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
FLUOXETINE,A-86929,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
FLUOXETINE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
FLUOXETINE,DIHYDREXIDINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
FLUOXETINE,FENOLDOPAM,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
FLUOXETINE,MAZAPERTINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
NEFAZODONE,(R)-SKF-38393,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
NEFAZODONE,A-86929,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
NEFAZODONE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
NEFAZODONE,DIHYDREXIDINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
NEFAZODONE,FENOLDOPAM,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
NEFAZODONE,MAZAPERTINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
PAROXETINE,(R)-SKF-38393,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
PAROXETINE,A-86929,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
PAROXETINE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
PAROXETINE,DIHYDREXIDINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
PAROXETINE,FENOLDOPAM,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
PAROXETINE,MAZAPERTINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
SERTRALINE,(R)-SKF-38393,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
SERTRALINE,A-86929,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
SERTRALINE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
SERTRALINE,DIHYDREXIDINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
SERTRALINE,FENOLDOPAM,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
SERTRALINE,MAZAPERTINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
VENLAFAXINE,(R)-SKF-38393,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
VENLAFAXINE,A-86929,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
VENLAFAXINE,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
VENLAFAXINE,DIHYDREXIDINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
VENLAFAXINE,FENOLDOPAM,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
VENLAFAXINE,MAZAPERTINE,SLC6A4,DRD1,DRD1;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,4.4772,0.6419,False,nan,nan
ATOMOXETINE,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
CITALOPRAM,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
DULOXETINE,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
FLUOXETINE,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
NEFAZODONE,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
PAROXETINE,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
SERTRALINE,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
VENLAFAXINE,ISOCLOZAPINE,SLC6A4,CHRM1;DRD3;DRD4,CHRM1;DRD3;DRD4;SLC6A4,4,3,cholinergic;dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.8511,0.6413,False,nan,nan
HALOPERIDOL,ATOMOXETINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
HALOPERIDOL,CITALOPRAM,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
HALOPERIDOL,DULOXETINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
HALOPERIDOL,FLUOXETINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
HALOPERIDOL,NEFAZODONE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
HALOPERIDOL,PAROXETINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
HALOPERIDOL,SERTRALINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
HALOPERIDOL,VENLAFAXINE,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C,SLC6A4,DRD1;DRD2;DRD3;DRD4;HTR2A;HTR2C;SLC6A4,7,3,dopamine;serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,2.5898,0.6347,False,nan,nan
BUSPIRONE,ATOMOXETINE,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
BUSPIRONE,CITALOPRAM,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
BUSPIRONE,DULOXETINE,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
BUSPIRONE,FLUOXETINE,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
BUSPIRONE,NEFAZODONE,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
BUSPIRONE,PAROXETINE,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
BUSPIRONE,SERTRALINE,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
BUSPIRONE,VENLAFAXINE,DRD2,SLC6A4,DRD2;SLC6A4,2,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6124,0.6203,False,nan,nan
SEROTONIN,ATOMOXETINE,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
SEROTONIN,CITALOPRAM,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
SEROTONIN,DULOXETINE,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
SEROTONIN,FLUOXETINE,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
SEROTONIN,NEFAZODONE,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
SEROTONIN,PAROXETINE,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
SEROTONIN,SERTRALINE,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
SEROTONIN,VENLAFAXINE,HTR2A;HTR2C;SLC18A2,SLC6A4,HTR2A;HTR2C;SLC18A2;SLC6A4,4,2,serotonin;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.6127,0.6203,False,nan,nan
APOMORPHINE,ATOMOXETINE,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
APOMORPHINE,CITALOPRAM,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
APOMORPHINE,DULOXETINE,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
APOMORPHINE,FLUOXETINE,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
APOMORPHINE,NEFAZODONE,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
APOMORPHINE,PAROXETINE,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
APOMORPHINE,SERTRALINE,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
APOMORPHINE,VENLAFAXINE,DRD1;DRD2,SLC6A4,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
ATOMOXETINE,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
CITALOPRAM,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
DULOXETINE,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
FLUOXETINE,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
NEFAZODONE,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
PAROXETINE,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
SERTRALINE,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
VENLAFAXINE,DESMETHYLOLANZAPINE,SLC6A4,DRD1;DRD2,DRD1;DRD2;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5904,0.6198,False,nan,nan
DOPAMINE,ATOMOXETINE,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
DOPAMINE,CITALOPRAM,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
DOPAMINE,DULOXETINE,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
DOPAMINE,FLUOXETINE,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
DOPAMINE,NEFAZODONE,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
DOPAMINE,PAROXETINE,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
DOPAMINE,SERTRALINE,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
DOPAMINE,VENLAFAXINE,DRD1;DRD3;SLC6A4,SLC6A4,DRD1;DRD3;SLC6A4,3,2,dopamine;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.5788,0.6195,False,nan,nan
ATOMOXETINE,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
CITALOPRAM,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
DULOXETINE,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
FLUOXETINE,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
NEFAZODONE,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
PAROXETINE,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
SERTRALINE,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
VENLAFAXINE,NAPHTHYRIDINONE,SLC6A4,GABRA1;SLC18A2,GABRA1;SLC18A2;SLC6A4,3,2,gaba;transporter,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,2,3.3513,0.6138,False,nan,nan
