gene,n_R273H,n_other_mut,median_R273H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
ACSS1,66,729,0.0560071816781643,0.0803939976555875,-0.31876273910843117,-0.571188772952596,-0.06633670526426638,19119.0,0.005713382359586552,,0.8608921820176569,False
CPS1,66,729,0.028435709944787252,0.050955661887221,-0.31867732984255004,-0.571103103143666,-0.06625155654143405,20102.0,0.026859539243265604,,0.9198986048515271,False
IPO13,66,729,-1.3523322738365673,-1.2342398177782494,-0.3184974116501557,-0.5709226363340086,-0.06607218696630279,20347.0,0.037855772852281276,,0.9405230032010377,False
EXOSC8,66,729,-1.3562461897701323,-1.2603462386577349,-0.31767390265202095,-0.5700966201825227,-0.06525118512151917,19659.0,0.013834785524537792,,0.9198986048515271,False
TTI1,66,729,-1.0158430173336153,-0.9576579782840172,-0.3173470566342271,-0.569768780882338,-0.06492533238611625,20370.0,0.03906148508501683,,0.9405230032010377,False
CEACAM19,66,729,-0.00671213146270455,0.0245762235642546,-0.31729340809737233,-0.5697149694053321,-0.06487184678941255,19469.0,0.010232307743889172,,0.9198986048515271,False
FST,66,729,-0.04591302428618625,-0.0263706945500375,-0.317199913291409,-0.5696211907045952,-0.0647786358782228,20485.0,0.045590318997081235,,0.9405230032010377,False
CUBN,66,729,-0.11045910932074021,-0.078201206927202,-0.3165447729863451,-0.5689640634196915,-0.06412548255299866,19847.0,0.01845846579323242,,0.9198986048515271,False
TTLL9,66,729,0.0798863669485497,0.094493231609986,-0.3160320734405759,-0.5684498117582641,-0.06361433512288761,20159.0,0.029135595330267418,,0.9329113569054018,False
NLRP9,66,729,0.04439614827672715,0.089611101455799,-0.3159521448062587,-0.5683696413786551,-0.06353464823386235,18866.0,0.0036677132649334115,,0.8608921820176569,False
GLS2,66,729,-0.15673659070708623,-0.1340342477140537,-0.31576374446873656,-0.5681806714626506,-0.06334681747482251,20032.0,0.0242758030516088,,0.9198986048515271,False
OARD1,66,729,-0.0601260689216433,-0.042429015850793,-0.3155816885196586,-0.5679980654372163,-0.06316531160210098,19606.0,0.012731537682863012,,0.9198986048515271,False
SKIC3,66,729,-0.1786837927075816,-0.1664406507795931,-0.31519388375144836,-0.5676090899826649,-0.06277867752023181,22702.0,0.44833796319875685,,0.9987138705371611,False
NPFF,66,729,-0.09768398176835574,-0.064529150753068,-0.31456266605810285,-0.5669759698665242,-0.062149362249681483,19628.0,0.013179668723918228,,0.9198986048515271,False
KRT40,66,729,0.011693248294490598,0.0332999136939897,-0.31319467832018827,-0.565603872199193,-0.060785484441183646,19082.0,0.005360971672545739,,0.8608921820176569,False
UQCC2,66,729,-0.2919816961474192,-0.277777158793286,-0.3124917926252856,-0.5648988817220427,-0.06008470352852846,21283.0,0.12054697575829358,,0.9444021551236316,False
GRIN2B,66,729,0.042031161536009554,0.0729793744982661,-0.3120354710713744,-0.564441196241303,-0.059629745901445874,19403.0,0.009192196221731286,,0.9140142188892103,False
ZNF804A,66,729,0.11220885609540805,0.1309191721784937,-0.3118826384232177,-0.5642879072264091,-0.059477369620026255,20436.0,0.04270387592792733,,0.9405230032010377,False
ZC3H11A,22,250,-0.10413876554132914,-0.062093019563687096,-0.31156422166534653,-0.7482140540905001,0.12508561075980706,2209.0,0.12651227693519615,,0.9448225551594929,False
FAM210B,66,729,0.06324687632628284,0.0686581300173664,-0.3113028331540966,-0.5637063726522318,-0.05889929365596153,20622.0,0.054545361365447916,,0.9405230032010377,False
TAF3,66,729,-0.32055355333664803,-0.2586271425329637,-0.3098885441262776,-0.5622878788681174,-0.057489209384437856,19924.0,0.020712220510361177,,0.9198986048515271,False
CHCHD4,66,729,-1.1176855156423495,-1.0271529909327208,-0.30983849793531393,-0.5622376842366361,-0.05743931163399174,18824.0,0.0034014132953736494,,0.8608921820176569,False
DCHS2,66,729,0.016933428318788902,0.0384514773500745,-0.3098103589530837,-0.5622094618026995,-0.05741125610346787,19978.0,0.022432563117321905,,0.9198986048515271,False
MRPS12,66,729,-0.7686117511729927,-0.6149739089472754,-0.30933892136288804,-0.5617366271943887,-0.05694121553138748,19524.0,0.011177766072605467,,0.9198986048515271,False
TACO1,66,729,-0.08042025357970445,-0.0619602335272086,-0.309300919583632,-0.5616985128962081,-0.056903326271055876,21111.0,0.09919685802918943,,0.9405230032010377,False
TOMM20,66,729,-0.8622540913725985,-0.800777900669658,-0.3086911202365513,-0.5610869098867748,-0.05629533058632791,19309.0,0.00787368005494738,,0.8694875549839113,False
TIMM17B,66,729,-0.030500243782501,0.0015301620708017,-0.30857532508597174,-0.560970772638387,-0.05617987753355641,19585.0,0.012316410911066285,,0.9198986048515271,False
MOGS,66,729,-0.35121095611921516,-0.2644015536150443,-0.30768913138406834,-0.5600819650569216,-0.055296297711215026,19547.0,0.011595620882846927,,0.9198986048515271,False
PTEN,66,729,0.21087667137355331,0.3494930582820306,-0.3073806725995183,-0.5597725982127318,-0.05498874698630474,18601.0,0.0022600330965120087,,0.845740967587104,False
RELN,66,729,0.00261570610825035,0.027462405008319,-0.30726205569274767,-0.559653632355925,-0.05487047902957032,19593.0,0.012473119086037935,,0.9198986048515271,False
MRPS24,66,729,-0.6518365568511477,-0.5739838175251204,-0.3072203687734735,-0.5596118228329505,-0.054828914713996424,19854.0,0.01865408759128536,,0.9198986048515271,False
PKMYT1,66,729,-1.4882366339738382,-1.3390602670177676,-0.307058770994663,-0.559449749942162,-0.05466779204716399,20068.0,0.025576340783398387,,0.9198986048515271,False
SLC18A1,66,729,0.07630166822813035,0.090235684809119,-0.30649166552842444,-0.5588809791057985,-0.05410235195105034,20431.0,0.042418225850793946,,0.9405230032010377,False
FCRL2,66,729,-0.0128491039359462,0.0395607514006729,-0.30632643124305775,-0.5587152601681468,-0.053937602317968736,19329.0,0.008139107233463368,,0.873906178462465,False
STMN4,66,729,-0.017382031853114148,0.0157665145052825,-0.3058641612559897,-0.5582516356703535,-0.05347668684162582,19871.0,0.01913673777970747,,0.9198986048515271,False
SH3GL1,66,729,-0.16126936303107858,-0.1417351306050036,-0.30529483932918583,-0.557680648357894,-0.052909030300477666,21415.0,0.1392488275003641,,0.9553165606534705,False
ERCC2,66,729,-1.0525897547802483,-1.0033222522543903,-0.3049721499633278,-0.5573570164310206,-0.05258728349563491,20366.0,0.03884948276856829,,0.9405230032010377,False
ANKRD55,66,729,-0.0085462898174638,0.0171887872537119,-0.3043475533885991,-0.5567305982599755,-0.05196450851722273,19803.0,0.017269464189862135,,0.9198986048515271,False
TMEM120A,22,250,0.1459574644616109,0.19702964490172045,-0.30399600890517586,-0.7406081695096804,0.13261615169932872,2243.0,0.15217742949936447,,0.956322381157646,False
WNT9B,66,729,-0.14525462125401514,-0.1116948663547089,-0.3035524306413259,-0.5559331619717727,-0.051171699310879115,20342.0,0.037597892532709364,,0.9405230032010377,False
C9orf78,66,729,-0.5805810676133831,-0.5048861068391765,-0.30352311477790517,-0.5559037609242853,-0.05114246863152505,19162.0,0.006149094378235186,,0.8608921820176569,False
PEX6,66,729,-0.2943058802917409,-0.2566457715600376,-0.3034729073330918,-0.5558534076090953,-0.05109240705708823,20790.0,0.06748334947952962,,0.9405230032010377,False
IRAG1,66,729,0.0670769363119379,0.0941561629633764,-0.30314861384811853,-0.55552817251618,-0.05076905518005698,19264.0,0.007304615806729106,,0.8694875549839113,False
APPBP2,66,729,-0.0722654894577324,-0.0188568842524702,-0.3027037723672277,-0.5550820410400843,-0.05032550369437111,18849.0,0.003557721102482075,,0.8608921820176569,False
PAGE2B,20,227,0.25893220442044296,0.3121158983358855,-0.3025838381828202,-0.7605223007161712,0.15535462435053077,1890.0,0.21536944978235373,,0.9739696353209041,False
ATP5F1E,60,641,-1.0486330016228362,-0.9095717449955116,-0.30241876432229753,-0.567499544938773,-0.03733798370582214,15232.0,0.007697612105983306,,0.8694875549839113,False
RAE1,66,729,-1.5198600494674042,-1.4681036656956874,-0.30238471291874025,-0.5547620575140901,-0.050007368323390367,19976.0,0.022366697365811473,,0.9198986048515271,False
MED13,66,729,-0.11604027408295305,-0.0332872905389491,-0.30173265973706126,-0.5541081188405543,-0.04935720063356819,19823.0,0.017801327739395436,,0.9198986048515271,False
SIK3,66,729,0.00279159038078085,0.0466573982907836,-0.3016024318476485,-0.5539775148671466,-0.049227348828150386,18491.0,0.0018374598621246048,,0.845740967587104,False
CD79B,66,729,-0.11803713393635976,-0.0986896026839594,-0.3013133326782364,-0.5536875813890032,-0.04893908396746954,21889.0,0.2250266042589225,,0.9753460179864408,False
DOHH,66,729,-0.6125017299135929,-0.5588383718108856,-0.30101237440279405,-0.5533857554278245,-0.048638993377763506,20027.0,0.02409978529297803,,0.9198986048515271,False
ANP32B,66,729,-0.09606145195286575,-0.0438131811182613,-0.3009617674613639,-0.5533350026675782,-0.048588532255149586,20330.0,0.03698507198993996,,0.9405230032010377,False
ROCK2,66,729,0.04398324053832755,0.0742903698825861,-0.30086084709537547,-0.5532337915826427,-0.0484879026081082,20637.0,0.05560943914956987,,0.9405230032010377,False
CBLB,66,729,-0.0199168860804238,-0.0046150246013414,-0.30030969507790145,-0.5526810535887522,-0.04793833656705071,20743.0,0.06363196412718254,,0.9405230032010377,False
NAB2,66,729,-0.11334243147494524,-0.0790079183244141,-0.300056876013848,-0.5524275079906984,-0.047686244036997616,19527.0,0.011231499445265377,,0.9198986048515271,False
RAB36,22,250,-0.018869494800928102,0.033837378895479844,-0.29899673276221045,-0.7355845151016662,0.13759104957724527,2130.0,0.07988819554973636,,0.9405230032010377,False
PEX39,66,729,-0.07908488945123884,-0.0483855868456411,-0.298747836421065,-0.5511147163232948,-0.04638095651883517,20419.0,0.04173925322668078,,0.9405230032010377,False
ITSN2,66,729,0.0014916989175154998,0.0229134891306639,-0.2986890932886674,-0.5510558051998979,-0.04632238137743677,22556.0,0.40095710983435273,,0.991663715371004,False
LRPPRC,66,729,-0.8107758954376483,-0.6730769627342332,-0.2986699348454822,-0.5510365919753684,-0.046303277715596114,19780.0,0.0166750963928108,,0.9198986048515271,False
ASH2L,66,729,-0.40051432748137816,-0.3504256989720742,-0.2984855762757871,-0.5508517064327326,-0.046119446118841556,20117.0,0.027443098367901844,,0.9198986048515271,False
HACD4,66,729,0.11080966339062384,0.1298346186495999,-0.2983474771098269,-0.5507132127347525,-0.045981741484901306,21110.0,0.09908218981909787,,0.9405230032010377,False
CLDN7,66,729,-0.19756933771695,-0.1401793303253413,-0.2982144689461309,-0.5505798247554166,-0.045849113136845254,19068.0,0.005232830201390455,,0.8608921820176569,False
PAX5,66,729,-0.0697863955393938,-0.0639725879420833,-0.29820273006694265,-0.550568052363009,-0.04583740777087625,22072.0,0.266639482156131,,0.9754710351415125,False
ARX,66,729,-0.0042540487155235,0.0461008714855056,-0.298198898158641,-0.550564209515312,-0.04583358680196997,19229.0,0.006887825377787707,,0.8694875549839113,False
LRRN4,66,729,0.052948581560583144,0.0768673262028171,-0.29817387376252125,-0.5505391136825756,-0.04580863384246692,20105.0,0.026975386328146046,,0.9198986048515271,False
CKB,66,729,0.0031890430889708497,0.0523897651097962,-0.2981435950003025,-0.5505087484922004,-0.045778441508404655,19686.0,0.014428627817387381,,0.9198986048515271,False
NQO1,66,729,-0.07008686781731374,-0.0420465150302564,-0.2980450673783179,-0.5504099396920261,-0.04568019506460963,20590.0,0.0523320212508417,,0.9405230032010377,False
ADAMTS4,66,729,-0.11253939855675145,-0.0889381507383395,-0.29779435432750284,-0.5501585115738605,-0.045430197081145096,20386.0,0.03991934694060933,,0.9405230032010377,False
RANGAP1,66,729,-1.4182611114389867,-1.3675784770762185,-0.2977935768540118,-0.5501577318838433,-0.04542942182418025,20246.0,0.032928969800986425,,0.9405230032010377,False
CCL20,66,729,0.19099522275655278,0.2152585626880867,-0.29770953911893583,-0.5500734545966708,-0.04534562364120093,19457.0,0.010035742085300317,,0.9198986048515271,False
MEGF11,66,729,-0.039656441666700196,-0.0046583780828072,-0.297572022599624,-0.5499355462277258,-0.04520849897152224,19111.0,0.005635461783900765,,0.8608921820176569,False
H2BC18,60,641,-0.2799928576004189,-0.2414817370611774,-0.29713612426286,-0.5622005354586366,-0.03207171306708345,16026.0,0.03270310927244907,,0.9405230032010377,False
PIK3C2G,66,729,0.04191057306266795,0.0853651745085236,-0.2967858390361652,-0.5491471259197804,-0.04442455215254998,20119.0,0.02752172670622139,,0.9198986048515271,False
PQBP1,66,729,-0.20621295871929424,-0.1738198233628849,-0.29648091169041463,-0.5488413326227539,-0.04412049075807539,20230.0,0.0322011789454391,,0.9405230032010377,False
GDA,66,729,-0.0095302173786044,0.0105641494359609,-0.29642871489521844,-0.5487889876848471,-0.0440684421055898,20003.0,0.023270219920230883,,0.9198986048515271,False
MRPS2,66,729,-0.4530400629039357,-0.3646868363824153,-0.29630054592134347,-0.5486604550575644,-0.043940636785122444,20222.0,0.03184248201524722,,0.9405230032010377,False
ZFR2,66,729,-0.08804026935359541,-0.0504602842506843,-0.29628163327734064,-0.5486414887660502,-0.04392177778863099,19082.0,0.005360971672545739,,0.8608921820176569,False
TMEM150A,66,729,-0.04946180968504235,-0.0238756551384901,-0.29609559140689706,-0.548454919352083,-0.04373626346171111,20557.0,0.05012867891591711,,0.9405230032010377,False
LSM11,66,729,-0.8741318514047365,-0.7773864763469497,-0.29563392883244594,-0.5479919491059166,-0.043275908558975174,20173.0,0.0297193754687701,,0.9382009181875292,False
PTHLH,66,729,0.07179253493192886,0.0976823253529598,-0.295521492542813,-0.5478791946454205,-0.04316379044020563,19986.0,0.022697715160370363,,0.9198986048515271,False
DMRTA1,66,729,-0.00378401409731305,0.0262792121083998,-0.2944361832343193,-0.5467908203437001,-0.04208154612493853,20336.0,0.037290410691639714,,0.9405230032010377,False
EBF1,66,729,-0.06474200196171795,-0.0616445764359348,-0.2944065519297158,-0.5467611055157402,-0.0420519983436915,23018.0,0.5610341901512244,,0.9987138705371611,False
MAB21L3,66,729,-0.00231149145241675,0.0130097884747662,-0.29427953010814084,-0.5466337257458447,-0.041925334470437,20646.0,0.05625614771358324,,0.9405230032010377,False
ADAMTS6,66,729,-0.0629545903908281,-0.038303941968157,-0.29409923437901014,-0.5464529222065391,-0.041745546551481216,19522.0,0.011142070786820146,,0.9198986048515271,False
P3H1,66,729,-0.2632983129140354,-0.2541460998316813,-0.2940505215538563,-0.5464040722329796,-0.04169697087473301,20977.0,0.08474991179287253,,0.9405230032010377,False
LETM1,66,729,-1.2616561932314256,-1.1835360202403369,-0.29404872369092133,-0.5464022693086892,-0.04169517807315354,19878.0,0.01933862744065348,,0.9198986048515271,False
SRPRB,66,729,-0.6186369424261555,-0.5706506297154815,-0.29395451621023505,-0.5463077966576367,-0.041601235762833366,20153.0,0.028888440953581233,,0.9266522982802595,False
ETS1,66,729,0.07982994712622621,0.1153467618561892,-0.29343020502062234,-0.5457820112111957,-0.041078398830048934,20370.0,0.03906148508501683,,0.9405230032010377,False
CD81,66,729,-0.0086170789297507,0.0189731098159278,-0.2932687876057654,-0.545620140451407,-0.04091743476012377,20971.0,0.08414511854148467,,0.9405230032010377,False
TBX18,66,729,-0.02012378494268475,0.0172284798869444,-0.2930612457034548,-0.54541201602773,-0.040710475379179545,19788.0,0.01687976370519662,,0.9198986048515271,False
C3,66,729,-0.02802722817087195,-0.0048549793355671,-0.29295580616746836,-0.5453062807051942,-0.04060533162974256,19960.0,0.021845797686838028,,0.9198986048515271,False
MTG2,66,729,-0.4874146800485643,-0.4251036341402711,-0.2926959250605333,-0.5450456710141369,-0.04034617910692978,20058.0,0.025209169204085342,,0.9198986048515271,False
ACY1,66,729,0.0225530097874567,0.0577142819068147,-0.29254528026641113,-0.5448946041781068,-0.04019595635471551,20309.0,0.03593309776612752,,0.9405230032010377,False
OR2B6,60,641,-0.15429644740190435,-0.1182367903327513,-0.29243199831473904,-0.5574820747173921,-0.027381921912085938,15897.0,0.026302835832131822,,0.9198986048515271,False
SPRED2,66,729,0.08257091324909585,0.1073208807996466,-0.2922751690583009,-0.5446237367768748,-0.03992660133972703,20444.0,0.04316429855094145,,0.9405230032010377,False
MBTPS2,66,729,-0.70773887744975,-0.5985614676482904,-0.29210501894349605,-0.5444531106736821,-0.03975692721330998,21133.0,0.10174645467960809,,0.9405230032010377,False
TIMMDC1,66,729,-0.3355319260632782,-0.249142970051641,-0.2919748795588177,-0.5443226074155616,-0.039627151702073815,19472.0,0.010281981558720073,,0.9198986048515271,False
PDZD8,66,729,0.00977844440931215,0.0537977422658046,-0.2919246786686063,-0.5442722662054233,-0.039577091131789144,20510.0,0.047125246693945674,,0.9405230032010377,False
UROD,66,729,-0.710576206577703,-0.6483604897887952,-0.29174210010937063,-0.5440891775112193,-0.039395022707521876,20677.0,0.0585318087350127,,0.9405230032010377,False
NME7,66,729,0.0870476939405476,0.0926703554113342,-0.29169236506218243,-0.544039303556588,-0.03934542656777679,21780.0,0.20256301166537294,,0.9628732338155198,False
SLAMF7,66,729,-0.02977224839086495,-0.010191339067528,-0.29168879234916867,-0.5440357208660783,-0.039341863832259016,20636.0,0.05553796652949411,,0.9405230032010377,False
SAMM50,66,729,-0.6211022900074046,-0.5617442679475133,-0.2915012888610417,-0.5438476939089489,-0.03915488381313453,20814.0,0.0695228095772746,,0.9405230032010377,False
CFAP210,66,729,0.0026728026534783003,0.0153275985387671,-0.2914338239519975,-0.5437800407346152,-0.03908760716937992,22060.0,0.2637584541417797,,0.9753460179864408,False
TSR2,66,729,-1.7770727555752073,-1.671219368138002,-0.2914327914032725,-0.543779005304832,-0.03908657750171296,20013.0,0.02361281039477969,,0.9198986048515271,False
