treatment_id,compound,compound_key,d,pvalue,n_kl,n_wt,qvalue
BRD:BRD-A20839672-003-01-5,,BRD-A20839672,1.1655,0.3328993245351414,5,408,0.9330688191706135
BRD:BRD-A21276153-001-01-1,,BRD-A21276153,-0.5293,0.23713219486105674,4,387,0.930099219237979
BRD:BRD-A21280314-001-06-8,,BRD-A21280314,0.1923,0.20218607868721308,5,396,0.930099219237979
BRD:BRD-A21446384-001-01-1,,BRD-A21446384,0.2961,0.5233625092453026,5,396,0.946625316402665
BRD:BRD-A21474126-001-01-6,,BRD-A21474126,0.626,0.08976404997703558,5,396,0.9269899137089833
BRD:BRD-A21544762-303-01-5,,BRD-A21544762,-0.0864,0.8777169490809608,5,396,0.9900870191174943
BRD:BRD-A21607826-003-05-1,,BRD-A21607826,0.2897,0.5816322940859405,4,406,0.9542522880458459
BRD:BRD-A21858158-001-23-5,,BRD-A21858158,1.3365,0.06252293526910628,4,406,0.9169130247888373
BRD:BRD-A22032524-074-06-5,,BRD-A22032524,0.2406,0.5464631263105858,5,411,0.9501881248780736
BRD:BRD-A22081593-001-11-1,,BRD-A22081593,0.3755,0.5606931713133686,5,393,0.9505884227759732
BRD:BRD-A22106989-001-05-0,,BRD-A22106989,0.0499,0.9340765714606177,4,408,0.9927523804716867
BRD:BRD-A22143024-231-03-8,,BRD-A22143024,0.0559,0.9153828950023581,5,408,0.9913233755158685
BRD:BRD-A22152765-003-10-0,,BRD-A22152765,0.1878,0.6182106543448487,5,410,0.9575059753103813
BRD:BRD-A22256192-003-22-7,,BRD-A22256192,-0.9205,0.16780579245788904,5,409,0.9272823578897382
BRD:BRD-A22267103-003-13-1,,BRD-A22267103,0.3117,0.6603789015763868,5,407,0.962929064004703
BRD:BRD-A22305049-003-13-6,,BRD-A22305049,0.9614,0.0804566115674111,4,406,0.9269899137089833
BRD:BRD-A22380646-236-05-8,,BRD-A22380646,0.2028,0.6137948927459081,4,406,0.9573537107338497
BRD:BRD-A22642447-001-01-9,,BRD-A22642447,0.7426,0.056737835454829307,4,406,0.9076877849609511
BRD:BRD-A22707317-001-10-8,,BRD-A22707317,-0.1821,0.6917274847698055,5,409,0.9723364401554815
BRD:BRD-A22769835-300-05-7,,BRD-A22769835,0.3338,0.5362685887430363,5,407,0.9484438093664831
BRD:BRD-A22844106-001-26-0,,BRD-A22844106,0.1893,0.7613966605967132,5,407,0.9800852578762286
BRD:BRD-A22971209-001-01-0,DMPS,BRD-A22971209,-0.9216,0.03755634114215739,6,573,0.8771638233249642
BRD:BRD-A23067620-300-01-3,,BRD-A23067620,0.5798,0.18299111557181638,4,406,0.9283803268725414
BRD:BRD-A23072235-050-18-5,,BRD-A23072235,0.2545,0.652613745291025,5,383,0.9620180018481108
BRD:BRD-A23124853-001-01-4,,BRD-A23124853,-0.0775,0.8044220057356938,5,395,0.9852138201560896
BRD:BRD-A23127772-001-02-3,,BRD-A23127772,0.1031,0.6919937343895413,4,404,0.9723364401554815
BRD:BRD-A23359898-003-10-0,,BRD-A23359898,0.3208,0.2906151433195348,5,408,0.9304292892047283
BRD:BRD-A23418262-001-01-5,,BRD-A23418262,0.3898,0.2950214800189353,5,396,0.9304292892047283
BRD:BRD-A23603052-001-03-2,,BRD-A23603052,0.2664,0.24743565728788502,5,407,0.930099219237979
BRD:BRD-A24122750-001-03-7,,BRD-A24122750,0.5448,0.2509674363804446,5,410,0.930099219237979
BRD:BRD-A24191444-046-02-1,,BRD-A24191444,0.0659,0.8520124997648924,4,406,0.9873263344997008
BRD:BRD-A24191444-046-03-9,,BRD-A24191444,0.4808,0.46823234078063414,4,387,0.9434873665100119
BRD:BRD-A24208517-003-01-8,,BRD-A24208517,-0.2088,0.6567799716498616,5,347,0.9626481926683361
BRD:BRD-A24228527-213-01-9,,BRD-A24228527,0.3833,0.24799508554891497,5,407,0.930099219237979
BRD:BRD-A24284985-001-09-9,,BRD-A24284985,-0.1113,0.8115473572473118,5,407,0.9858345094976283
BRD:BRD-A24297246-001-03-9,,BRD-A24297246,0.1424,0.8026779657017188,5,408,0.9847218236109335
BRD:BRD-A24397426-001-10-4,,BRD-A24397426,-0.4318,0.43705566629395476,5,376,0.9434873665100119
BRD:BRD-A24514565-001-09-7,,BRD-A24514565,0.3309,0.5093466293707725,4,406,0.946625316402665
BRD:BRD-A24543851-001-05-7,,BRD-A24543851,-0.3054,0.5414972087684118,5,407,0.948887443060142
BRD:BRD-A24560335-300-01-2,,BRD-A24560335,0.2634,0.40926673518942736,4,406,0.9371420518042609
BRD:BRD-A24587114-066-22-5,,BRD-A24587114,0.1088,0.7917105317388479,5,408,0.9817201580415594
BRD:BRD-A24857382-001-03-4,,BRD-A24857382,0.3384,0.2500802802436918,5,395,0.930099219237979
BRD:BRD-A25004090-001-08-4,,BRD-A25004090,0.6612,0.022945449011231623,5,407,0.8498777302338406
BRD:BRD-A25043798-001-02-9,casin,BRD-A25043798,0.8247,0.011332139072056038,6,571,0.7292661249653769
BRD:BRD-A25143711-001-02-2,,BRD-A25143711,0.3376,0.5352189725615109,5,407,0.9484438093664831
BRD:BRD-A25182582-001-01-8,,BRD-A25182582,-0.4859,0.3080987734434336,5,346,0.9304292892047283
BRD:BRD-A25234499-001-18-3,,BRD-A25234499,-0.1778,0.7647645366543909,5,408,0.9800852578762286
BRD:BRD-A25492003-003-14-1,,BRD-A25492003,0.2367,0.3866208237940476,5,395,0.9371420518042609
BRD:BRD-A25569250-001-03-3,,BRD-A25569250,0.4881,0.04073485108585382,4,406,0.8801857767701565
BRD:BRD-A25608658-001-01-1,,BRD-A25608658,0.5973,0.03692444747788243,5,408,0.8771638233249642
BRD:BRD-A25619068-003-03-4,,BRD-A25619068,0.7234,0.06764358786758701,5,411,0.9269899137089833
BRD:BRD-A25625670-001-02-7,GGsTop,BRD-A25625670,-0.2346,0.45176818932377544,6,571,0.9434873665100119
BRD:BRD-A25687296-300-04-3,,BRD-A25687296,0.479,0.5227362165648551,5,407,0.946625316402665
BRD:BRD-A25800195-001-02-2,,BRD-A25800195,0.2192,0.8458061011168665,4,386,0.9873263344997008
BRD:BRD-A25988899-001-01-6,tenofovir-alafenamide,BRD-A25988899,-0.3716,0.6055520277562345,6,571,0.9561771988502082
BRD:BRD-A26032986-050-02-1,,BRD-A26032986,-0.1427,0.6644043497618904,5,408,0.9633220622036786
BRD:BRD-A26105646-001-06-1,,BRD-A26105646,-0.3828,0.30943568935638915,5,346,0.9304292892047283
BRD:BRD-A26334849-001-06-2,,BRD-A26334849,0.8926,0.07959079735820676,5,411,0.9269899137089833
BRD:BRD-A26384407-001-25-1,,BRD-A26384407,-0.3539,0.49075036401634275,5,411,0.9439645812099058
BRD:BRD-A26387268-050-04-4,,BRD-A26387268,0.4642,0.42195465207271066,5,408,0.9408575896975035
BRD:BRD-A26458246-004-02-1,,BRD-A26458246,-0.4887,0.11664912504954657,5,347,0.9269899137089833
BRD:BRD-A26503646-001-16-6,,BRD-A26503646,0.811,0.02384486628158873,5,411,0.8535159475755086
BRD:BRD-A26690767-066-01-9,,BRD-A26690767,-0.4416,0.40426550316564025,5,408,0.9371420518042609
BRD:BRD-A26711594-003-10-6,,BRD-A26711594,0.4723,0.2829517975819593,5,411,0.9304292892047283
BRD:BRD-A26835809-300-01-3,,BRD-A26835809,-0.6152,0.015547513439540403,5,347,0.7425319453922918
BRD:BRD-A26845397-051-01-9,,BRD-A26845397,-1.2558,0.05037661696512974,5,408,0.8995378209109437
BRD:BRD-A27143604-001-02-0,,BRD-A27143604,-0.2621,0.46266846478187873,4,408,0.9434873665100119
BRD:BRD-A27274504-001-01-6,,BRD-A27274504,-0.0272,0.9237181998315278,5,396,0.9920293101774591
BRD:BRD-A27290375-330-01-1,,BRD-A27290375,-0.3707,0.39711227311155,5,407,0.9371420518042609
BRD:BRD-A27370296-001-03-0,,BRD-A27370296,0.3719,0.6285478391587918,5,408,0.9575059753103813
BRD:BRD-A27376179-001-01-3,,BRD-A27376179,-0.4234,0.533699046069021,4,401,0.9484438093664831
BRD:BRD-A27732521-003-08-3,,BRD-A27732521,0.0652,0.8212203125947862,4,401,0.9858345094976283
BRD:BRD-A27883417-300-01-6,,BRD-A27883417,-0.1544,0.6736775027647813,4,401,0.9654432764400306
BRD:BRD-A27887842-001-04-0,,BRD-A27887842,0.5439,0.015093992059316379,5,393,0.7425319453922918
BRD:BRD-A27911617-001-01-7,,BRD-A27911617,0.2383,0.5829044288198236,5,346,0.9542522880458459
BRD:BRD-A27924917-001-03-3,,BRD-A27924917,0.8606,0.12775312038662387,5,407,0.9269899137089833
BRD:BRD-A28044053-001-01-7,,BRD-A28044053,0.6669,0.3064521296041906,4,404,0.9304292892047283
BRD:BRD-A28301258-001-03-0,,BRD-A28301258,0.4647,0.009886730408369597,4,408,0.7292661249653769
BRD:BRD-A28301258-001-04-8,,BRD-A28301258,0.0809,0.8637989438628237,4,387,0.9890948466328081
BRD:BRD-A28318179-003-08-5,,BRD-A28318179,0.1627,0.837692754639757,5,408,0.9861667732013165
BRD:BRD-A28329383-001-02-1,,BRD-A28329383,0.5923,0.5547398904604581,4,406,0.9505884227759732
BRD:BRD-A28422330-001-11-9,ML141,BRD-A28422330,-0.0657,0.7912575074576496,6,571,0.9817201580415594
BRD:BRD-A28467416-002-01-0,,BRD-A28467416,-0.1501,0.8067044938801217,4,401,0.9852842392336087
BRD:BRD-A28545468-003-16-6,,BRD-A28545468,0.1083,0.8262877106522172,5,408,0.9861667732013165
BRD:BRD-A28856712-003-26-0,,BRD-A28856712,-0.3155,0.25845564636768625,5,407,0.930099219237979
BRD:BRD-A28887267-001-19-3,,BRD-A28887267,0.2348,0.5110367658413961,5,408,0.946625316402665
BRD:BRD-A28940325-001-24-0,,BRD-A28940325,0.4973,0.2538085292028681,5,407,0.930099219237979
BRD:BRD-A28958257-001-01-2,,BRD-A28958257,0.018,0.9858812239367742,5,410,0.9960342023886256
BRD:BRD-A28970875-300-04-9,,BRD-A28970875,-0.2853,0.5144424950919766,5,393,0.946625316402665
BRD:BRD-A29014990-001-02-3,,BRD-A29014990,0.3876,0.5581991570567686,5,346,0.9505884227759732
BRD:BRD-A29111201-001-04-8,,BRD-A29111201,-0.2697,0.6340542079276271,5,407,0.9588557837975272
BRD:BRD-A29148886-003-02-9,RP-001,BRD-A29148886,-0.3817,0.4149850112679244,6,573,0.9408174378995682
BRD:BRD-A29260609-003-26-0,,BRD-A29260609,0.363,0.1149006868705359,5,408,0.9269899137089833
BRD:BRD-A29281099-003-03-2,,BRD-A29281099,0.6865,0.1538709453078605,4,401,0.9269899137089833
BRD:BRD-A29289453-001-04-7,,BRD-A29289453,-0.0357,0.8553444920061962,5,408,0.9885932434166191
BRD:BRD-A29349577-001-23-0,,BRD-A29349577,-0.9099,0.1719500460226685,5,407,0.9272823578897382
BRD:BRD-A29426959-050-13-2,,BRD-A29426959,0.2198,0.20585455930801919,5,407,0.930099219237979
BRD:BRD-A29485665-001-12-8,,BRD-A29485665,-0.2058,0.4616789136651692,4,406,0.9434873665100119
BRD:BRD-A29520968-001-02-7,,BRD-A29520968,0.0743,0.8073884486428641,4,406,0.9852925173050048
BRD:BRD-A29623586-001-01-3,,BRD-A29623586,0.2197,0.6669105518466402,4,401,0.9642935790116455
BRD:BRD-A29644307-050-17-0,,BRD-A29644307,-0.1333,0.5553890481431815,5,411,0.9505884227759732
BRD:BRD-A29700858-304-01-8,,BRD-A29700858,-0.3939,0.5481017779832633,4,383,0.9505884227759732
BRD:BRD-A29700858-304-02-6,,BRD-A29700858,-0.4387,0.2812614656022404,5,411,0.9304292892047283
BRD:BRD-A29731977-001-04-5,,BRD-A29731977,0.2533,0.6774897939185852,5,408,0.9662934597468331
BRD:BRD-A29734509-011-13-6,,BRD-A29734509,-0.2351,0.5421999500488673,5,411,0.9492263035418896
BRD:BRD-A29844814-300-01-5,,BRD-A29844814,-0.057,0.8907874441376972,4,406,0.9902942141782619
BRD:BRD-A29854054-236-12-6,,BRD-A29854054,-0.2501,0.5220560406130249,4,406,0.946625316402665
BRD:BRD-A29944538-003-08-3,,BRD-A29944538,-0.3176,0.35529897297408475,5,407,0.9331356509660925
BRD:BRD-A30000356-001-02-9,A12B4C3,BRD-A30000356,0.2109,0.6022020258293719,6,573,0.9561771988502082
BRD:BRD-A30051119-002-01-8,,BRD-A30051119,0.2365,0.0879695840210029,4,407,0.9269899137089833
BRD:BRD-A30205217-001-11-2,,BRD-A30205217,0.3311,0.30947062467697734,5,407,0.9304292892047283
BRD:BRD-A30370660-001-04-1,,BRD-A30370660,-0.1719,0.4837531714227838,5,347,0.9435015442903811
BRD:BRD-A30403214-001-03-3,,BRD-A30403214,-0.0181,0.9392969016163449,5,406,0.992824554053612
BRD:BRD-A30582499-003-05-1,,BRD-A30582499,0.1784,0.5978134995368618,5,393,0.9550949792600687
BRD:BRD-A30590053-003-02-9,,BRD-A30590053,0.0865,0.7718232622714086,5,410,0.9800852578762286
BRD:BRD-A30655177-001-14-0,,BRD-A30655177,0.5088,0.12046944294122601,4,408,0.9269899137089833
BRD:BRD-A30693873-003-12-8,,BRD-A30693873,-0.2389,0.532647405270047,5,408,0.9484438093664831
BRD:BRD-A30703952-201-01-2,,BRD-A30703952,0.7884,0.21408138787272085,4,401,0.930099219237979
BRD:BRD-A30774155-001-01-2,,BRD-A30774155,0.3863,0.28407733829930915,5,395,0.9304292892047283
BRD:BRD-A30815329-001-10-5,,BRD-A30815329,0.0536,0.9278541847814705,4,406,0.9926712234167461
BRD:BRD-A30886737-001-02-9,,BRD-A30886737,-0.6181,0.2034453182198915,5,407,0.930099219237979
BRD:BRD-A30984645-001-01-5,,BRD-A30984645,0.0161,0.9435139934352095,4,405,0.992824554053612
BRD:BRD-A31095847-001-02-3,,BRD-A31095847,0.0346,0.9313979222976474,4,406,0.9927523804716867
BRD:BRD-A31159102-003-30-4,,BRD-A31159102,0.1172,0.8370513298359966,4,404,0.9861667732013165
BRD:BRD-A31204924-001-14-2,mitotane,BRD-A31204924,-0.048,0.9080231906034983,6,571,0.9913233755158685
BRD:BRD-A31362467-065-01-3,,BRD-A31362467,-0.3845,0.3947647745282625,5,396,0.9371420518042609
BRD:BRD-A31454688-001-01-6,,BRD-A31454688,0.1301,0.5699336669373916,4,401,0.9542522880458459
BRD:BRD-A31521121-001-26-4,,BRD-A31521121,-0.1451,0.16058866642892525,4,369,0.9269899137089833
BRD:BRD-A31564021-001-01-8,,BRD-A31564021,0.1416,0.780748329875187,4,386,0.9800852578762286
BRD:BRD-A31575449-066-07-8,,BRD-A31575449,-0.3683,0.34727462565340916,5,347,0.9331356509660925
BRD:BRD-A31800922-003-25-1,,BRD-A31800922,0.2182,0.5425984839778288,5,393,0.9492263035418896
BRD:BRD-A31811760-001-06-7,,BRD-A31811760,0.4431,0.31568815624526064,4,404,0.9304292892047283
BRD:BRD-A31990649-304-02-3,,BRD-A31990649,0.2103,0.7239784242456848,4,387,0.9765062919614045
BRD:BRD-A32172948-001-07-6,,BRD-A32172948,0.8971,0.21435865508870874,4,406,0.930099219237979
BRD:BRD-A32269193-001-01-5,,BRD-A32269193,0.2854,0.6193808863528916,5,409,0.9575059753103813
BRD:BRD-A32505112-001-04-4,,BRD-A32505112,0.0074,0.9912832903240307,5,408,0.9964194731754505
BRD:BRD-A32597168-001-03-6,,BRD-A32597168,0.3535,0.4307861575628092,4,404,0.941596657869533
BRD:BRD-A32673558-003-03-9,,BRD-A32673558,0.0166,0.9544241038151839,5,407,0.9936426202904622
BRD:BRD-A32796301-001-01-6,,BRD-A32796301,0.062,0.8502965445807719,5,346,0.9873263344997008
BRD:BRD-A32988684-003-08-7,,BRD-A32988684,0.3003,0.5202076175125148,5,407,0.946625316402665
BRD:BRD-A33084557-001-06-6,,BRD-A33084557,-0.0233,0.9449202446548532,4,406,0.992824554053612
BRD:BRD-A33168282-003-18-0,,BRD-A33168282,-0.1647,0.776666944846791,4,404,0.9800852578762286
BRD:BRD-A33352494-316-01-6,,BRD-A33352494,-0.6722,0.20567535050816432,5,395,0.930099219237979
BRD:BRD-A33447119-001-10-8,,BRD-A33447119,-0.0755,0.904296202917419,5,409,0.9913233755158685
BRD:BRD-A33479817-003-03-7,,BRD-A33479817,0.3697,0.2824903951967338,5,396,0.9304292892047283
BRD:BRD-A33514596-003-01-2,,BRD-A33514596,0.0753,0.8336570636809231,4,404,0.9861667732013165
BRD:BRD-A33603104-003-02-9,RU-SKI-43,BRD-A33603104,-0.2728,0.4978400831656399,6,571,0.946625316402665
BRD:BRD-A33692381-001-01-9,,BRD-A33692381,-0.4602,0.3530727521819041,4,406,0.9331356509660925
BRD:BRD-A33697453-008-02-4,,BRD-A33697453,0.1403,0.8539488674552062,4,406,0.9880512098553582
BRD:BRD-A33711280-003-03-1,,BRD-A33711280,-0.9015,0.004248106320499545,5,409,0.7153112763106592
BRD:BRD-A33894669-065-01-9,,BRD-A33894669,-0.1193,0.4890880673970503,5,395,0.9438971840717467
BRD:BRD-A34006693-001-15-4,,BRD-A34006693,0.3337,0.22989716893389064,4,403,0.930099219237979
BRD:BRD-A34205397-001-04-5,,BRD-A34205397,0.2994,0.5187797778929457,5,408,0.946625316402665
BRD:BRD-A34255068-001-34-5,,BRD-A34255068,0.112,0.786905638760481,4,406,0.9811615639153047
BRD:BRD-A34358106-003-01-6,,BRD-A34358106,-0.2986,0.07986431671266542,4,406,0.9269899137089833
BRD:BRD-A34603619-001-01-9,,BRD-A34603619,0.2552,0.5394854069729804,5,396,0.9484438093664831
BRD:BRD-A34716233-004-03-5,,BRD-A34716233,0.8353,0.04601133517836226,5,407,0.8995378209109437
BRD:BRD-A34751532-001-06-9,,BRD-A34751532,0.397,0.6511821877383663,5,405,0.9620180018481108
BRD:BRD-A34788695-003-10-2,,BRD-A34788695,0.403,0.16582192036730017,5,395,0.9269899137089833
BRD:BRD-A35379661-001-04-6,,BRD-A35379661,0.3481,0.1229706144637117,4,401,0.9269899137089833
BRD:BRD-A35425966-001-02-3,,BRD-A35425966,0.1947,0.6587444712040683,5,346,0.9629117413283894
BRD:BRD-A35588707-001-05-5,,BRD-A35588707,-0.0147,0.9780410762391243,5,408,0.9950329741622002
BRD:BRD-A35623999-001-05-7,,BRD-A35623999,-0.9139,0.12005337639475841,5,407,0.9269899137089833
BRD:BRD-A35667010-001-01-8,,BRD-A35667010,0.7381,0.004639143351968935,5,396,0.7153112763106592
BRD:BRD-A35868371-005-01-6,,BRD-A35868371,-0.0332,0.9339384002640708,4,404,0.9927523804716867
BRD:BRD-A35912562-001-02-8,,BRD-A35912562,-0.1019,0.7495607957510398,5,407,0.9800852578762286
BRD:BRD-A35989968-001-04-2,,BRD-A35989968,0.0788,0.8996428049110468,5,406,0.9909405161567635
BRD:BRD-A36010170-001-04-0,,BRD-A36010170,-0.2477,0.6295645163657927,5,407,0.9575059753103813
BRD:BRD-A36013532-001-01-3,,BRD-A36013532,-0.6641,0.318755434757204,5,347,0.9304292892047283
BRD:BRD-A36057565-001-01-0,,BRD-A36057565,-1.0787,0.03538251637044306,4,404,0.8771638233249642
BRD:BRD-A36074203-003-07-6,,BRD-A36074203,-0.2056,0.7739876604010644,5,408,0.9800852578762286
BRD:BRD-A36217750-001-16-3,,BRD-A36217750,-0.1378,0.7916418730523775,5,407,0.9817201580415594
BRD:BRD-A36267905-003-18-4,,BRD-A36267905,1.1253,0.19631358319105652,5,393,0.9283803268725414
BRD:BRD-A36318220-001-08-8,,BRD-A36318220,-0.2978,0.5186711310876946,5,408,0.946625316402665
BRD:BRD-A36331462-001-02-1,,BRD-A36331462,-0.676,0.32705320626346746,4,404,0.9304292892047283
BRD:BRD-A36456202-001-01-3,,BRD-A36456202,-0.1269,0.6820738076591828,5,393,0.9675436807893968
BRD:BRD-A37288617-003-02-2,,BRD-A37288617,-0.4864,0.179420906491325,5,411,0.9272823578897382
BRD:BRD-A37347161-003-02-6,,BRD-A37347161,0.3112,0.5776778413394357,5,408,0.9542522880458459
BRD:BRD-A37390343-003-03-5,,BRD-A37390343,0.7177,0.5311906705150947,5,408,0.947318522056047
BRD:BRD-A37441042-003-04-8,,BRD-A37441042,0.2086,0.7029243240268789,5,408,0.9732577814319957
BRD:BRD-A37492983-001-10-3,,BRD-A37492983,0.3138,0.158986549620636,5,410,0.9269899137089833
BRD:BRD-A37704979-001-10-7,,BRD-A37704979,0.9649,0.15399800801237962,5,407,0.9269899137089833
BRD:BRD-A37752546-001-01-9,1E-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,BRD-A37752546,0.3347,0.14344458040501948,5,347,0.9269899137089833
BRD:BRD-A37752546-001-02-9,1E-1-(2-hydroxy-5-methylphenyl)-1-dodecanone-oxime,BRD-A37752546,-0.1582,0.604692446915444,6,574,0.9561771988502082
BRD:BRD-A37873789-003-02-9,octodrine,BRD-A37873789,-0.1085,0.5059211460918539,6,570,0.946625316402665
BRD:BRD-A38076815-003-10-3,,BRD-A38076815,-0.0774,0.858858805169874,5,411,0.9885932434166191
BRD:BRD-A38218502-001-01-2,,BRD-A38218502,-0.604,0.29754073427452066,5,409,0.9304292892047283
BRD:BRD-A38350138-001-04-9,,BRD-A38350138,-0.0615,0.8725187335740785,5,396,0.9900870191174943
BRD:BRD-A38592941-001-02-7,,BRD-A38592941,-0.3291,0.39896531429942145,5,411,0.9371420518042609
BRD:BRD-A38706605-001-01-2,,BRD-A38706605,0.6467,0.024637573744447673,5,394,0.8535159475755086
BRD:BRD-A38747044-001-02-3,,BRD-A38747044,0.123,0.8471136412969792,5,407,0.9873263344997008
BRD:BRD-A39052811-048-11-0,,BRD-A39052811,-0.3383,0.31286308735520185,5,407,0.9304292892047283
BRD:BRD-A39189014-003-22-7,,BRD-A39189014,-0.1645,0.40960966405762556,5,407,0.9371420518042609
BRD:BRD-A39230911-001-10-2,,BRD-A39230911,0.4461,0.3982804155135097,5,409,0.9371420518042609
BRD:BRD-A39255369-001-03-1,,BRD-A39255369,0.1645,0.6596621948365282,5,409,0.962929064004703
BRD:BRD-A39390670-236-10-7,,BRD-A39390670,-0.7612,0.2725511538497615,5,409,0.9304292892047283
BRD:BRD-A39791822-001-05-1,,BRD-A39791822,0.6072,0.03610593016393521,5,408,0.8771638233249642
BRD:BRD-A39794701-003-01-6,,BRD-A39794701,-0.1632,0.6218489820551275,5,342,0.9575059753103813
BRD:BRD-A39935389-001-05-9,,BRD-A39935389,-0.0488,0.8566897020021093,5,409,0.9885932434166191
BRD:BRD-A40084411-003-07-7,,BRD-A40084411,0.0585,0.8945516139854981,4,401,0.990865490858325
BRD:BRD-A40257118-001-02-0,BQU57,BRD-A40257118,0.3371,0.4029156667283408,6,571,0.9371420518042609
BRD:BRD-A40302156-001-01-9,,BRD-A40302156,0.311,0.5280267881703923,5,396,0.9468695981209869
BRD:BRD-A40413915-003-01-2,,BRD-A40413915,0.0638,0.8454488351690356,5,407,0.9873263344997008
BRD:BRD-A40504327-003-02-9,"4-phenyl-1,2,3,4-tetrahydroisoquinoline",BRD-A40504327,0.4357,0.060697570159965276,6,571,0.9163430724659256
BRD:BRD-A40546373-001-01-8,,BRD-A40546373,-0.0164,0.9120367669129883,5,396,0.9913233755158685
BRD:BRD-A40639672-234-18-0,,BRD-A40639672,0.806,0.17940875888780855,4,401,0.9272823578897382
BRD:BRD-A40777960-001-04-2,,BRD-A40777960,-1.0295,0.035569531463199446,5,407,0.8771638233249642
BRD:BRD-A40787240-066-04-6,,BRD-A40787240,-0.0421,0.9157039149336171,4,401,0.9913233755158685
BRD:BRD-A40940854-001-01-1,,BRD-A40940854,-0.6003,0.039879563415397196,5,407,0.8801857767701565
BRD:BRD-A41250306-001-11-7,,BRD-A41250306,0.1917,0.48291532374871493,5,410,0.9435015442903811
BRD:BRD-A41304429-001-14-8,,BRD-A41304429,0.4274,0.2906864372096115,5,407,0.9304292892047283
BRD:BRD-A41385909-001-01-3,,BRD-A41385909,0.0759,0.8565262319613279,4,387,0.9885932434166191
BRD:BRD-A41387824-001-06-0,beta-hydroxybutyrate,BRD-A41387824,0.0597,0.868717331630706,6,571,0.9890948466328081
BRD:BRD-A41450521-075-10-8,,BRD-A41450521,0.5209,0.041723463603826574,4,404,0.882561737912718
BRD:BRD-A41451487-001-11-2,,BRD-A41451487,0.8117,0.07365381454445459,4,401,0.9269899137089833
BRD:BRD-A41692738-001-07-6,,BRD-A41692738,0.2449,0.5093305593850126,4,406,0.946625316402665
BRD:BRD-A41698174-003-12-0,,BRD-A41698174,0.4496,0.4920997278929422,5,396,0.9454988845475732
BRD:BRD-A41714661-001-02-0,,BRD-A41714661,0.0335,0.9412219253990557,4,408,0.992824554053612
BRD:BRD-A41774846-001-01-4,,BRD-A41774846,0.433,0.43161783326177483,5,410,0.9417368534214174
BRD:BRD-A41995253-001-04-5,,BRD-A41995253,0.0448,0.9450613544039416,5,407,0.992824554053612
BRD:BRD-A42167015-003-10-2,,BRD-A42167015,0.3436,0.3519920907486777,5,408,0.9331356509660925
BRD:BRD-A42270467-001-04-4,,BRD-A42270467,-0.2096,0.6261541422390943,5,407,0.9575059753103813
BRD:BRD-A42383464-001-06-3,,BRD-A42383464,0.185,0.7370787514173881,5,347,0.9765062919614045
BRD:BRD-A42423104-001-01-4,,BRD-A42423104,-0.1882,0.5121858089390688,5,395,0.946625316402665
BRD:BRD-A42553870-001-14-3,,BRD-A42553870,0.4004,0.31274314739920345,4,404,0.9304292892047283
BRD:BRD-A42571354-300-12-0,,BRD-A42571354,-0.0322,0.8978724786582882,5,408,0.9909405161567635
BRD:BRD-A42628519-001-12-4,,BRD-A42628519,0.6597,0.09395101231849413,5,392,0.9269899137089833
BRD:BRD-A42699921-001-02-8,,BRD-A42699921,-0.2092,0.6107415983628212,5,410,0.95715426905477
BRD:BRD-A42699921-001-03-6,,BRD-A42699921,-0.6637,0.08584203768393761,5,392,0.9269899137089833
BRD:BRD-A42746051-001-02-9,,BRD-A42746051,0.0286,0.9471277016499435,5,407,0.9936426202904622
BRD:BRD-A42759514-001-20-5,,BRD-A42759514,-0.7039,0.04753699243375662,5,411,0.8995378209109437
