species,metabolite,correlation,p_value,fdr
Anaerotruncus_Anaerotruncus_unclassified,HILp_QI22179,-0.5608861726508785,0.0005594348484939149,0.0441451861676918
Proteus_Proteus_mirabilis,C8p_QI28519,0.5636363636363636,0.0005182168539355912,0.0441451861676918
Klebsiella_Klebsiella_oxytoca,C8p_QI27840,0.5654698242933537,0.0004922565721030034,0.0441451861676918
Clostridium_Clostridium_citroniae,HILp_QI8463,0.5630252100840336,0.000527136105195164,0.0441451861676918
Burkholderiales_noname_Burkholderiales_bacterium_1_1_47,HILp_QI20586,0.5709702062643239,0.0004211585494989452,0.0441451861676918
Subdoligranulum_Subdoligranulum_unclassified,HILp_QI22835,0.5642475171886936,0.0005094316718899835,0.0441451861676918
Cellulophaga_Cellulophaga_unclassified,C8p_QI24580,0.5596638655462185,0.0005786680412492221,0.0441451861676918
Anaerotruncus_Anaerotruncus_unclassified,HILp_QI22738,0.5651642475171886,0.000496501476387432,0.0441451861676918
Bacteroides_Bacteroides_uniformis,HILp_TF39,-0.5596638655462185,0.0005786680412492221,0.0441451861676918
Siphoviridae_noname_Propionibacterium_phage_PAD20,HILp_QI19714,-0.5602750190985485,0.0005689794547513923,0.0441451861676918
Blautia_Ruminococcus_obeum,C8p_QI26493,-0.5584415584415584,0.0005984846335728479,0.0441451861676918
Clostridium_Clostridium_clostridioforme,C8p_QI26043,0.5621084797555385,0.0005407702152355481,0.0441451861676918
Proteus_Proteus_mirabilis,C8p_QI29260,0.5700534759358289,0.000432333841679134,0.0441451861676918
Subdoligranulum_Subdoligranulum_unclassified,HILn_QI1107,0.5593582887700533,0.0005835669090507685,0.0441451861676918
Burkholderiales_noname_Burkholderiales_bacterium_1_1_47,HILp_QI20578,0.5584415584415584,0.0005984846335728479,0.0441451861676918
Blautia_Ruminococcus_obeum,HILp_TF25,-0.5599694423223834,0.0005738056343837539,0.0441451861676918
Butyrivibrio_Butyrivibrio_unclassified,C18n_QI3052,-0.5688311688311688,0.0004476436024787432,0.0441451861676918
Adlercreutzia_Adlercreutzia_equolifaciens,C8p_QI25915,-0.5697478991596637,0.0004361170292732094,0.0441451861676918
Alistipes_Alistipes_putredinis,C8p_QI29101,-0.5593582887700533,0.0005835669090507685,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI28519,-0.5645530939648585,0.0005050888121968038,0.0441451861676918
Clostridium_Clostridium_symbiosum,C8p_QI25540,0.5654698242933537,0.0004922565721030034,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI15442,-0.5700534759358289,0.000432333841679134,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI21855,-0.5611917494270435,0.0005547159605686635,0.0441451861676918
Alistipes_Alistipes_finegoldii,C8p_QI20974,0.5572192513368983,0.0006188997803067847,0.0441451861676918
Dorea_Dorea_formicigenerans,C8p_QI21322,-0.5605805958747135,0.0005641892698740625,0.0441451861676918
Clostridium_Clostridium_sp_KLE_1755,HILp_QI25289,0.5633307868601986,0.0005226596114046886,0.0441451861676918
Dorea_Dorea_formicigenerans,HILp_QI23898,-0.5578304048892284,0.0006086164280341439,0.0441451861676918
C2likevirus_C2likevirus_unclassified,HILp_QI20173,0.5715813598166538,0.0004138516473345175,0.0441451861676918
Coprococcus_Coprococcus_comes,HILp_QI20586,0.5572192513368983,0.0006188997803067847,0.0441451861676918
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI26390,-0.5636363636363636,0.0005182168539355912,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI18806,-0.5682200152788388,0.0004554774746705322,0.0441451861676918
Rothia_Rothia_unclassified,HILp_QI17522,0.5611917494270435,0.0005547159605686635,0.0441451861676918
Anaerotruncus_Anaerotruncus_colihominis,HILp_QI25144,0.5706646294881589,0.0004248547958805177,0.0441451861676918
Paraprevotella_Paraprevotella_unclassified,HILp_QI24189,0.5581359816653934,0.0006035317068095826,0.0441451861676918
Dorea_Dorea_formicigenerans,C18n_QI4015,0.5581359816653934,0.0006035317068095826,0.0441451861676918
Haemophilus_Haemophilus_sputorum,HILp_QI15608,-0.5575248281130634,0.0006137390383971142,0.0441451861676918
Dorea_Dorea_formicigenerans,HILp_TF20,0.5563025210084033,0.0006346132383639824,0.0441451861676918
Haemophilus_Haemophilus_sputorum,HILp_QI16026,0.5590527119938884,0.0005885024727209033,0.0441451861676918
Prevotella_Prevotella_bivia,HILp_QI25289,0.5651642475171886,0.000496501476387432,0.0441451861676918
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILp_QI11512,-0.5566080977845683,0.000629336634716358,0.0441451861676918
Dorea_Dorea_formicigenerans,HILn_QI1107,0.5636363636363636,0.0005182168539355912,0.0441451861676918
Haemophilus_Haemophilus_sputorum,HILp_QI25245,0.5553857906799083,0.0006506787287741104,0.0441451861676918
Adlercreutzia_Adlercreutzia_equolifaciens,HILp_TF33,-0.5621084797555385,0.0005407702152355481,0.0441451861676918
Oscillibacter_Oscillibacter_sp_KLE_1745,C18n_QI13694,-0.5575248281130634,0.0006137390383971142,0.0441451861676918
Holdemania_Holdemania_filiformis,HILp_QI12952,-0.5563025210084033,0.0006346132383639824,0.0441451861676918
Adlercreutzia_Adlercreutzia_equolifaciens,C8p_QI26155,-0.5572192513368983,0.0006188997803067847,0.0441451861676918
Adlercreutzia_Adlercreutzia_equolifaciens,C8p_QI14522,-0.5553857906799083,0.0006506787287741104,0.0441451861676918
Rothia_Rothia_unclassified,HILp_QI17012,0.5563025210084033,0.0006346132383639824,0.0441451861676918
Alistipes_Alistipes_putredinis,C18n_QI4015,0.5642475171886936,0.0005094316718899835,0.0441451861676918
Adlercreutzia_Adlercreutzia_equolifaciens,HILp_QI18228,0.5703590527119938,0.0004285798287562322,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI10968,-0.5654698242933537,0.0004922565721030034,0.0441451861676918
Clostridium_Clostridium_scindens,C8p_QI27799,0.5691367456073337,0.00044377171235189804,0.0441451861676918
Granulicatella_Granulicatella_unclassified,C8p_QI11376,0.5608861726508785,0.0005594348484939149,0.0441451861676918
Alistipes_Alistipes_putredinis,C8p_QI14531,-0.5587471352177235,0.0005934749684263769,0.0441451861676918
Adlercreutzia_Adlercreutzia_equolifaciens,C8p_QI21287,-0.5590527119938884,0.0005885024727209033,0.0441451861676918
Alistipes_Alistipes_putredinis,C8p_QI25540,-0.5587471352177235,0.0005934749684263769,0.0441451861676918
Clostridium_Clostridium_symbiosum,C8p_QI5522,-0.5682200152788388,0.0004554774746705322,0.0441451861676918
Alistipes_Alistipes_putredinis,C8p_QI24090,-0.5666921313980137,0.0004755971039422379,0.0441451861676918
Porphyromonas_Porphyromonas_asaccharolytica,HILp_QI13241,-0.5706646294881589,0.0004248547958805177,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI11741,-0.5556913674560733,0.0006452840359819317,0.0441451861676918
Subdoligranulum_Subdoligranulum_sp_4_3_54A2FAA,HILp_QI10795,-0.5599694423223834,0.0005738056343837539,0.0441451861676918
Oscillibacter_Oscillibacter_sp_KLE_1745,C18n_QI3052,-0.5596638655462185,0.0005786680412492221,0.0441451861676918
Porphyromonas_Porphyromonas_bennonis,HILp_QI18144,0.5553857906799083,0.0006506787287741104,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI18810,-0.5657754010695187,0.00048804389336746823,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI12599,-0.5669977081741787,0.00047151122656064224,0.0441451861676918
Alistipes_Alistipes_putredinis,C18n_QI13897,-0.5663865546218487,0.00047971436880240914,0.0441451861676918
Dorea_Dorea_longicatena,HILp_QI20571,0.5697478991596637,0.0004361170292732094,0.0441451861676918
Bilophila_Bilophila_wadsworthia,C8p_QI20265,-0.5694423223834988,0.00043992958723778166,0.0441451861676918
Adlercreutzia_Adlercreutzia_equolifaciens,HILn_QI857,-0.5556913674560733,0.0006452840359819317,0.0441451861676918
Klebsiella_Klebsiella_oxytoca,C8p_QI28810,0.5575248281130634,0.0006137390383971142,0.0441451861676918
Escherichia_Escherichia_unclassified,HILp_QI24865,0.5706646294881589,0.0004248547958805177,0.0441451861676918
Streptococcus_Streptococcus_salivarius,HILp_QI18051,0.5679144385026738,0.00045943985792228694,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI29443,0.5575248281130634,0.0006137390383971142,0.0441451861676918
Anaerostipes_Anaerostipes_hadrus,HILp_QI16759,0.5691367456073337,0.00044377171235189804,0.0441451861676918
Granulicatella_Granulicatella_unclassified,C8p_QI15752,0.5654698242933537,0.0004922565721030034,0.0441451861676918
Faecalibacterium_Faecalibacterium_prausnitzii,HILp_QI4283,0.5587471352177235,0.0005934749684263769,0.0441451861676918
Streptococcus_Streptococcus_parasanguinis,C8p_QI28810,0.5718869365928189,0.00041024060976093074,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_57FAA,C8p_QI28450,0.5703590527119938,0.0004285798287562322,0.0441451861676918
Blautia_Blautia_producta,HILn_QI1103,-0.5569136745607333,0.000624098897433898,0.0441451861676918
Morganella_Morganella_morganii,C8p_QI27459,0.5639419404125287,0.0005138076134776165,0.0441451861676918
Enterococcus_Enterococcus_faecium,C8p_QI10696,0.5642475171886936,0.0005094316718899835,0.0441451861676918
Granulicella_Granulicella_unclassified,HILp_QI24293,0.5614973262032085,0.0005500323772669545,0.0441451861676918
Anaerotruncus_Anaerotruncus_unclassified,HILn_QI18157,0.5581359816653934,0.0006035317068095826,0.0441451861676918
Anaerostipes_Anaerostipes_unclassified,HILp_QI13706,-0.5602750190985485,0.0005689794547513923,0.0441451861676918
Bifidobacterium_Bifidobacterium_breve,C8p_QI26403,0.5669977081741787,0.00047151122656064224,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI29620,0.5630252100840336,0.000527136105195164,0.0441451861676918
Prevotella_Prevotella_buccalis,HILp_QI18144,0.5636363636363636,0.0005182168539355912,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI26171,0.5614973262032085,0.0005500323772669545,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI28805,0.5666921313980137,0.0004755971039422379,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI29249,0.5572192513368983,0.0006188997803067847,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,HILp_QI19707,-0.5572192513368983,0.0006188997803067847,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,HILp_QI14407,0.5590527119938884,0.0005885024727209033,0.0441451861676918
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI26155,-0.5651642475171886,0.000496501476387432,0.0441451861676918
Megamonas_Megamonas_unclassified,HILp_QI13672,-0.5691367456073337,0.00044377171235189804,0.0441451861676918
Morganella_Morganella_morganii,HILp_QI25245,0.5563025210084033,0.0006346132383639824,0.0441451861676918
Coprobacillus_Coprobacillus_unclassified,HILn_QI740,-0.5651642475171886,0.000496501476387432,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,HILn_QI857,-0.5621084797555385,0.0005407702152355481,0.0441451861676918
Megasphaera_Megasphaera_micronuciformis,HILp_QI17793,0.5572192513368983,0.0006188997803067847,0.0441451861676918
Granulicella_Granulicella_unclassified,HILp_QI24677,0.5559969442322383,0.0006399289558632218,0.0441451861676918
Bifidobacterium_Bifidobacterium_breve,C8p_QI27840,0.5599694423223834,0.0005738056343837539,0.0441451861676918
Lactobacillus_Lactobacillus_casei_paracasei,C8p_QI27799,0.5688311688311688,0.0004476436024787432,0.0441451861676918
Eubacterium_Eubacterium_ramulus,C18n_QI4015,0.5566080977845683,0.000629336634716358,0.0441451861676918
Megasphaera_Megasphaera_unclassified,C8p_QI26870,0.5669977081741787,0.00047151122656064224,0.0441451861676918
Bacteroides_Bacteroides_dorei,C8p_QI15041,-0.5605805958747135,0.0005641892698740625,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,HILn_TF10,0.5676088617265087,0.0004634328085692694,0.0441451861676918
Bacteroides_Bacteroides_eggerthii,C8p_QI18336,0.5593582887700533,0.0005835669090507685,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_6_1_63FAA,HILp_QI13328,-0.5608861726508785,0.0005594348484939149,0.0441451861676918
Erysipelotrichaceae_noname_Clostridium_ramosum,HILn_QI740,-0.5608861726508785,0.0005594348484939149,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_57FAA,C8p_QI28892,0.5608861726508785,0.0005594348484939149,0.0441451861676918
Bacteroides_Bacteroides_coprocola,HILp_QI16929,-0.5556913674560733,0.0006452840359819317,0.0441451861676918
Anaerotruncus_Anaerotruncus_unclassified,HILn_QI1323,-0.5566080977845683,0.000629336634716358,0.0441451861676918
Morganella_Morganella_morganii,C8p_QI28213,0.5624140565317035,0.0005361911848560634,0.0441451861676918
Lactobacillus_Lactobacillus_fermentum,HILn_QI12440,0.5581359816653934,0.0006035317068095826,0.0441451861676918
Mitsuokella_Mitsuokella_unclassified,HILp_QI23257,0.5596638655462185,0.0005786680412492221,0.0441451861676918
Lactobacillus_Lactobacillus_gasseri,HILp_QI18054,-0.5624140565317035,0.0005361911848560634,0.0441451861676918
Megamonas_Megamonas_unclassified,HILp_TF33,0.5566080977845683,0.000629336634716358,0.0441451861676918
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,C18n_QI13047,-0.5550802139037433,0.0006561132855846777,0.044259527636154976
Prevotella_Prevotella_bivia,C8p_QI28795,0.5550802139037433,0.0006561132855846777,0.044259527636154976
Clostridium_Clostridium_bolteae,HILp_QI7608,-0.5547746371275782,0.0006615879590542296,0.044367047616206745
Alistipes_Alistipes_sp_AP11,HILp_QI24865,-0.5544690603514133,0.0006671030031238202,0.044367047616206745
Adlercreutzia_Adlercreutzia_equolifaciens,C8p_QI25628,-0.5544690603514133,0.0006671030031238202,0.044367047616206745
Oscillibacter_Oscillibacter_sp_KLE_1745,C8p_QI23704,-0.5547746371275782,0.0006615879590542296,0.044367047616206745
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_46FAA,HILp_QI8262,-0.5544690603514133,0.0006671030031238202,0.044367047616206745
Subdoligranulum_Subdoligranulum_sp_4_3_54A2FAA,C18n_QI5379,-0.5538579067990833,0.0006782552253583642,0.04448223852975272
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,C18n_QI5379,-0.5538579067990833,0.0006782552253583642,0.04448223852975272
Anaerotruncus_Anaerotruncus_unclassified,HILn_QI857,-0.5538579067990833,0.0006782552253583642,0.04448223852975272
Bacteroides_Bacteroides_plebeius,C8p_QI29869,0.5538579067990833,0.0006782552253583642,0.04448223852975272
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,HILp_QI18170,0.5541634835752481,0.0006726586730397547,0.04448223852975272
Ruminococcus_Ruminococcus_sp_5_1_39BFAA,HILp_QI18170,0.5532467532467532,0.0006895720100079,0.04497457225493513
Bacteroides_Bacteroides_dorei,C8p_QI19829,-0.5532467532467532,0.0006895720100079,0.04497457225493513
Bacteroides_Bacteroides_cellulosilyticus,C8p_QI21780,-0.5526355996944232,0.0007010554359062207,0.04510059629903508
Morganella_Morganella_morganii,HILp_TF24,0.5526355996944232,0.0007010554359062207,0.04510059629903508
Granulicella_Granulicella_unclassified,HILp_QI17423,0.5529411764705882,0.0006952927620448703,0.04510059629903508
Blautia_Blautia_hydrogenotrophica,C18n_QI3052,-0.5526355996944232,0.0007010554359062207,0.04510059629903508
Butyricicoccus_Butyricicoccus_pullicaecorum,HILp_QI17793,0.5526355996944232,0.0007010554359062207,0.04510059629903508
Subdoligranulum_Subdoligranulum_unclassified,HILp_QI8712,-0.5523300229182582,0.0007068602947705456,0.04535046619438201
Bilophila_Bilophila_wadsworthia,C8p_QI29291,-0.5520244461420931,0.0007127076031553442,0.04547845002837209
Enterococcus_Enterococcus_faecium,C8p_QI2112,-0.5520244461420931,0.0007127076031553442,0.04547845002837209
Butyrivibrio_Butyrivibrio_unclassified,HILn_QI1107,0.5517188693659281,0.0007185976269218672,0.04548549590248066
Megasphaera_Megasphaera_micronuciformis,C8p_QI27840,0.5517188693659281,0.0007185976269218672,0.04548549590248066
Lachnospiraceae_noname_Lachnospiraceae_bacterium_4_1_37FAA,HILp_QI24188,0.5517188693659281,0.0007185976269218672,0.04548549590248066
Holdemania_Holdemania_filiformis,HILp_QI13241,-0.5511077158135981,0.0007305068907929259,0.045992713844322616
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_46FAA,HILn_QI32592,-0.5511077158135981,0.0007305068907929259,0.045992713844322616
Porphyromonas_Porphyromonas_asaccharolytica,HILp_QI10831,-0.5508021390374331,0.000736526669382328,0.04600368958761049
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_57FAA_CT1,HILn_QI31756,-0.5508021390374331,0.000736526669382328,0.04600368958761049
Bilophila_Bilophila_unclassified,C8p_QI25771,-0.5508021390374331,0.000736526669382328,0.04600368958761049
Holdemania_Holdemania_unclassified,C8p_QI27459,-0.5504965622612681,0.0007425902403329225,0.046260041093035095
C2likevirus_C2likevirus_unclassified,HILp_QI20172,0.5501909854851031,0.0007486978762974724,0.046517781208903486
Peptostreptococcaceae_noname_Clostridium_bartlettii,C18n_QI13819,0.5498854087089381,0.0007548498513016539,0.04655001675150715
C2likevirus_C2likevirus_unclassified,C8p_QI25225,0.5498854087089381,0.0007548498513016539,0.04655001675150715
Klebsiella_Klebsiella_oxytoca,HILp_QI23047,-0.549579831932773,0.0007610464407489098,0.04655001675150715
Oscillibacter_Oscillibacter_sp_KLE_1745,HILp_QI16930,0.549579831932773,0.0007610464407489098,0.04655001675150715
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI25915,-0.549579831932773,0.0007610464407489098,0.04655001675150715
Proteus_Proteus_mirabilis,C8p_QI28805,0.549579831932773,0.0007610464407489098,0.04655001675150715
Anaerotruncus_Anaerotruncus_unclassified,HILp_QI1201,-0.5492742551566081,0.0007672879214253552,0.04668986552797071
Streptococcus_Streptococcus_thermophilus,HILn_QI1107,-0.5492742551566081,0.0007672879214253552,0.04668986552797071
Eubacterium_Eubacterium_ramulus,HILp_QI22784,0.5489686783804429,0.0007735745715046595,0.04673501647653559
Dorea_Dorea_formicigenerans,C18n_QI13830,-0.5486631016042781,0.0007799066705529447,0.04673501647653559
Holdemania_Holdemania_unclassified,C8p_QI27840,-0.5486631016042781,0.0007799066705529447,0.04673501647653559
Subdoligranulum_Subdoligranulum_sp_4_3_54A2FAA,HILp_QI17886,-0.5486631016042781,0.0007799066705529447,0.04673501647653559
Lachnospiraceae_noname_Lachnospiraceae_bacterium_6_1_63FAA,C8p_QI2684,-0.5486631016042781,0.0007799066705529447,0.04673501647653559
Clostridium_Clostridium_symbiosum,C8p_QI25030,0.5489686783804429,0.0007735745715046595,0.04673501647653559
Granulicatella_Granulicatella_unclassified,C8p_QI25555,0.548051948051948,0.0007927083408126428,0.04690687700898872
Bacteroides_Bacteroides_sp_2_1_22,C18n_QI3052,-0.548051948051948,0.0007927083408126428,0.04690687700898872
Streptococcus_Streptococcus_salivarius,HILp_QI19707,0.548051948051948,0.0007927083408126428,0.04690687700898872
Roseburia_Roseburia_hominis,HILp_QI22907,0.548051948051948,0.0007927083408126428,0.04690687700898872
