ModelID,OncotreeLineage,CDKN2A_status,RB1_status,MTAP_co_deleted,CCNE1_amplified,CDK2_response_score,CDK2_predicted_responder
ACH-001402,Cervix,unknown,intact,False,False,-2.8775086875632514,False
ACH-001857,Biliary Tract,unknown,intact,False,False,-2.8998253313361775,False
ACH-000065,Myeloid,unknown,intact,False,False,-2.8999693518590783,False
ACH-003141,Muscle,unknown,intact,False,False,-2.911851960678404,False
ACH-000830,Lung,intact,intact,False,False,-2.9129740807884126,False
ACH-000061,Lymphoid,intact,intact,False,False,-2.9193752474630323,False
ACH-000514,Lung,intact,intact,False,False,-2.9259370414644743,False
ACH-000053,Lymphoid,intact,intact,False,False,-2.9276851535507706,False
ACH-002508,Skin,intact,intact,False,False,-2.962369087532122,False
ACH-000081,Myeloid,unknown,intact,False,False,-2.9693840415583463,False
ACH-000124,Lymphoid,unknown,intact,False,False,-3.0170211523990234,False
ACH-000267,Lymphoid,unknown,intact,False,False,-3.022416701818246,False
ACH-003103,Lymphoid,deleted,intact,True,False,-3.034344096634197,False
ACH-002653,Myeloid,deleted,intact,True,False,-3.052085429285899,False
ACH-001685,Lymphoid,intact,intact,False,False,-3.0542893891145146,False
ACH-000983,Myeloid,intact,intact,False,False,-3.0575491704930533,False
ACH-001132,Lymphoid,intact,intact,False,False,-3.0613460913148915,False
ACH-000170,Prostate,unknown,intact,False,False,-3.0633300695849064,False
ACH-001228,Head and Neck,intact,intact,False,False,-3.069339005747926,False
ACH-001698,Head and Neck,unknown,intact,False,False,-3.0708072107516373,False
ACH-000588,Lymphoid,intact,intact,False,False,-3.0741780034635626,False
ACH-000315,Lymphoid,intact,intact,False,False,-3.0789527217765484,False
ACH-000032,Lymphoid,unknown,intact,False,False,-3.0809131745643805,False
ACH-000372,Lymphoid,deleted,intact,True,False,-3.086648577126164,False
ACH-001524,Skin,unknown,intact,False,False,-3.0936774212921767,False
ACH-002463,Eye,intact,intact,False,False,-3.0950224329108766,False
ACH-000564,Lymphoid,unknown,intact,False,False,-3.1279270644975776,False
ACH-003180,Soft Tissue,intact,intact,False,False,-3.157364451525871,False
ACH-001516,Cervix,unknown,intact,False,False,-3.163692420116986,False
ACH-001616,Lymphoid,unknown,intact,False,False,-3.1774856395510924,False
ACH-000855,Esophagus/Stomach,intact,intact,False,False,-3.196925531285996,False
ACH-002677,Lymphoid,intact,intact,False,False,-3.20168894818499,False
ACH-001634,Lymphoid,unknown,intact,False,False,-3.2652313859049595,False
ACH-000611,Lymphoid,unknown,intact,False,False,-3.2658011930252298,False
ACH-003155,Liver,unknown,intact,False,False,-3.2695559690067983,False
ACH-000728,Lymphoid,intact,intact,False,False,-3.269718936482832,False
ACH-000923,Lymphoid,unknown,intact,False,False,-3.2775141208334966,False
ACH-002478,Lymphoid,intact,intact,False,False,-3.290170742058301,False
ACH-000654,Lymphoid,intact,intact,False,False,-3.35796577763617,False
ACH-002060,Myeloid,deleted,intact,True,False,-3.358825890620342,False
ACH-000981,Lymphoid,unknown,intact,False,False,-3.361110752909937,False
ACH-000166,Myeloid,intact,intact,False,False,-3.3657188579043633,False
ACH-000431,Lung,intact,intact,False,False,-3.366710075686269,False
ACH-002404,Skin,unknown,intact,False,False,-3.3814717805490675,False
ACH-000070,Lymphoid,intact,intact,False,False,-3.385711813265698,False
ACH-000167,Lymphoid,intact,intact,False,False,-3.3878078240161518,False
ACH-002214,Lymphoid,intact,intact,False,False,-3.404676276251252,False
ACH-000602,Myeloid,intact,intact,False,False,-3.4061437250793767,False
ACH-001450,Lymphoid,unknown,intact,False,False,-3.4177722220297815,False
ACH-001993,Lymphoid,deleted,intact,True,False,-3.4313239116567242,False
ACH-001451,Cervix,unknown,intact,False,False,-3.444307381502621,False
ACH-000183,Lymphoid,intact,intact,False,False,-3.4773430913653995,False
ACH-002668,Myeloid,intact,intact,False,False,-3.4825861181336184,False
ACH-000218,Myeloid,unknown,intact,False,False,-3.491258736565114,False
ACH-000751,Myeloid,unknown,intact,False,False,-3.4970325518046934,False
ACH-000942,Lymphoid,unknown,intact,False,False,-3.5371135801163502,False
ACH-001638,Lymphoid,unknown,intact,False,False,-3.572825316847195,False
ACH-001679,Lymphoid,unknown,intact,False,False,-3.5759345963624916,False
ACH-003099,Head and Neck,intact,intact,False,False,-3.580836994159211,False
ACH-000287,Lymphoid,unknown,intact,False,False,-3.5900135789291223,False
ACH-003463,Lymphoid,unknown,intact,False,False,-3.6134767344913348,False
ACH-000656,Lymphoid,unknown,intact,False,False,-3.6201778183531834,False
ACH-001148,Lymphoid,intact,intact,False,False,-3.6243513728352594,False
ACH-000786,Lymphoid,unknown,intact,False,False,-3.641571664734195,False
ACH-000329,CNS/Brain,intact,intact,False,False,-3.643711961837178,False
ACH-000622,CNS/Brain,intact,intact,False,False,-3.659584673502496,False
ACH-000583,Lymphoid,intact,intact,False,False,-3.6740305562615494,False
ACH-000365,Lymphoid,intact,intact,False,False,-3.7012996026982092,False
ACH-001538,Biliary Tract,unknown,intact,False,False,-3.7024499087119924,False
ACH-001503,Lymphoid,intact,intact,False,False,-3.7096823151270577,False
ACH-001617,Lymphoid,unknown,intact,False,False,-3.818214905150335,False
ACH-002644,Myeloid,intact,intact,False,False,-3.8191902493553433,False
ACH-003458,Skin,unknown,intact,False,False,-3.829262543113458,False
ACH-001229,Head and Neck,unknown,intact,False,False,-3.8715473914420366,False
ACH-001690,Head and Neck,unknown,intact,False,False,-3.887875465566788,False
ACH-001310,Kidney,unknown,intact,False,False,-3.913420006291042,False
ACH-001571,Lymphoid,intact,intact,False,False,-3.9403351534748485,False
ACH-000338,Lymphoid,intact,intact,False,False,-3.94491127846497,False
ACH-001577,Myeloid,intact,intact,False,False,-3.9548539425360514,False
ACH-002059,Lymphoid,deleted,intact,True,False,-4.015929676250016,False
ACH-000914,Lymphoid,intact,intact,False,False,-4.045643557738694,False
ACH-000290,Lung,intact,lost,False,False,-4.132876754963817,False
ACH-001854,Biliary Tract,unknown,intact,False,False,-4.167692704022356,False
ACH-003106,Lymphoid,deleted,intact,False,False,-4.170594589630931,False
ACH-002716,Myeloid,intact,intact,False,False,-4.195300248201923,False
ACH-002051,Lung,intact,lost,False,False,-4.215367339470509,False
ACH-001097,Lymphoid,intact,intact,False,False,-4.21959013910745,False
ACH-001106,Lymphoid,intact,intact,False,False,-4.230747175775363,False
ACH-000057,Lymphoid,unknown,intact,False,False,-4.286790125307047,False
ACH-001060,Lymphoid,intact,intact,False,False,-4.294273788803937,False
ACH-000197,Lymphoid,unknown,intact,False,False,-4.331466821680044,False
ACH-000024,Lymphoid,intact,intact,False,False,-4.363916009979144,False
ACH-000204,Lymphoid,intact,intact,False,False,-4.399323292297864,False
ACH-000440,Lymphoid,intact,intact,False,False,-4.404412531035842,False
ACH-001862,Ampulla of Vater,unknown,intact,False,False,-4.409403459011528,False
ACH-000636,Lymphoid,unknown,intact,False,False,-4.4306136254824775,False
ACH-000104,Lymphoid,intact,intact,False,False,-4.490426196286072,False
ACH-003460,Lymphoid,unknown,intact,False,False,-4.515455541935529,False
ACH-002675,Myeloid,intact,intact,False,False,-4.559013667384509,False
ACH-002994,Myeloid,intact,intact,False,False,-4.561903878133438,False
ACH-000406,Myeloid,intact,intact,False,False,-4.583926622961832,False
ACH-001447,Lymphoid,intact,intact,False,False,-4.603699806157611,False
ACH-000854,Lymphoid,unknown,intact,False,False,-4.751086754877578,False
ACH-000770,Myeloid,intact,intact,False,False,-4.907438739533959,False
ACH-000129,Cervix,intact,intact,False,False,-4.927301450306953,False
ACH-002498,Lymphoid,intact,intact,False,False,-5.047228648771408,False
ACH-001129,Myeloid,intact,intact,False,False,-5.1005153497822455,False
ACH-003476,Esophagus/Stomach,unknown,intact,False,False,-5.122455977297085,False
ACH-000782,Lymphoid,intact,intact,False,False,-5.198674280582844,False
ACH-001573,Myeloid,intact,intact,False,False,-5.673364035489249,False
ACH-000877,Lymphoid,unknown,intact,False,False,-5.698863684252043,False
ACH-001064,Lymphoid,unknown,intact,False,False,-5.820810761298716,False
ACH-001736,Lymphoid,intact,intact,False,False,-5.880562576941711,False
ACH-003108,Lymphoid,intact,intact,False,False,-6.331183887585568,False
ACH-001735,Lymphoid,intact,intact,False,False,-6.809949983928732,False
