treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-A20348246-001-15-8,,-0.0911,0.16271761726413325,156,397,0.0427,0.1104,0.9217600959236736
BRD:BRD-A20550616-001-02-9,,0.0823,0.7020717081204833,148,375,-0.1761,-0.1858,0.9802728558786924
BRD:BRD-A20589515-001-03-9,,-0.0904,0.15739111884786283,249,628,-0.1666,-0.1086,0.9217600959236736
BRD:BRD-A20644369-001-08-6,,-0.0479,0.8932117144268987,156,396,0.0754,0.0904,0.9947840224237079
BRD:BRD-A20758144-001-04-5,,0.0872,0.10799784991319496,153,387,-0.0126,-0.0929,0.853254054601359
BRD:BRD-A20781140-001-01-7,,-0.2152,0.031688760410335214,153,387,-0.2627,-0.1745,0.6748031562331946
BRD:BRD-A20830788-001-01-9,,0.3926,0.0003423476667624254,134,337,-0.0732,-0.286,0.10443153404330822
BRD:BRD-A20839672-003-01-5,,0.0396,0.8981195524759022,156,397,-0.112,-0.1228,0.9955479212966591
BRD:BRD-A21276153-001-01-1,,0.1185,0.17994431882187711,148,375,0.013,0.0023,0.9217600959236736
BRD:BRD-A21280314-001-06-8,,0.0215,0.7015468215267042,155,381,0.0358,0.0258,0.9800108504286039
BRD:BRD-A21446384-001-01-1,,-0.0021,0.45929063662064373,155,381,-0.0094,-0.0452,0.9591403372378882
BRD:BRD-A21474126-001-01-6,,0.044,0.8608318319123338,155,381,-0.1659,-0.1727,0.9945722867985088
BRD:BRD-A21544762-303-01-5,,-0.0571,0.6933552766874505,155,381,-0.0375,-0.007,0.9783629112027823
BRD:BRD-A21607826-003-05-1,,0.1429,0.12029469361814617,156,392,0.5137,0.4508,0.8588757762071226
BRD:BRD-A21858158-001-23-5,,0.0367,0.9840208029457319,156,392,0.2101,0.2167,0.9980078969037864
BRD:BRD-A22032524-074-06-5,,0.0211,0.6596331948882959,157,399,0.0607,0.1072,0.9753194268502591
BRD:BRD-A22081593-001-11-1,,-0.0321,0.7980817214915981,153,380,-0.552,-0.5032,0.9861840533324837
BRD:BRD-A22106989-001-05-0,,-0.0035,0.6305321706083892,156,392,0.2016,0.1799,0.9753194268502591
BRD:BRD-A22143024-231-03-8,,-0.0898,0.44754410490753505,156,396,0.0441,0.0701,0.9572404656692337
BRD:BRD-A22152765-003-10-0,,0.0126,0.8825060093613694,158,398,0.0618,0.0943,0.9945722867985088
BRD:BRD-A22256192-003-22-7,,-0.0611,0.6107673252244228,156,398,-0.0881,-0.0486,0.9753194268502591
BRD:BRD-A22267103-003-13-1,,0.0902,0.24883593284062788,156,395,0.2892,0.2527,0.9221202454077023
BRD:BRD-A22305049-003-13-6,,-0.007,0.9787749872492947,156,392,-0.0406,-0.0271,0.9964399313440717
BRD:BRD-A22380646-236-05-8,,0.0701,0.3626953974936057,156,392,-0.0307,-0.0689,0.9487268946748633
BRD:BRD-A22642447-001-01-9,,-0.0308,0.8382214265178813,156,392,0.1563,0.1235,0.9936318935154355
BRD:BRD-A22707317-001-10-8,,-0.1219,0.21166914393549652,156,398,0.0072,0.0081,0.9217600959236736
BRD:BRD-A22769835-300-05-7,,0.0178,0.7258484855328278,157,394,0.2035,0.2128,0.9809110261769779
BRD:BRD-A22844106-001-26-0,,0.0794,0.43914470872208344,156,395,0.2089,0.2089,0.9572404656692337
BRD:BRD-A22971209-001-01-0,,-0.1052,0.11057073230735984,250,629,0.0863,0.1155,0.8559699215399703
BRD:BRD-A23067620-300-01-3,,0.1592,0.11291535766082736,156,392,0.1742,0.1407,0.8568754098927155
BRD:BRD-A23072235-050-18-5,,0.0142,0.5098349130183931,151,370,-0.2323,-0.281,0.9688837276728343
BRD:BRD-A23124853-001-01-4,,-0.1536,0.14227471534463765,154,381,0.0059,0.0418,0.9028250373364154
BRD:BRD-A23127772-001-02-3,,0.0972,0.35114438562406913,155,388,0.2055,0.1557,0.948622851227065
BRD:BRD-A23359898-003-10-0,,0.0431,0.4553794179022911,156,396,0.1415,0.1008,0.9575150078348786
BRD:BRD-A23418262-001-01-5,,0.0575,0.7659103394897822,155,381,0.0188,0.0462,0.982557516215774
BRD:BRD-A23603052-001-03-2,,-0.1181,0.340911402511748,157,394,0.1432,0.1583,0.9467399593475654
BRD:BRD-A24122750-001-03-7,,0.059,0.6441286023798518,158,397,-0.1334,-0.1471,0.9753194268502591
BRD:BRD-A24191444-046-02-1,,0.1366,0.07235679077425028,156,392,0.0279,-0.0108,0.7901377652224923
BRD:BRD-A24191444-046-03-9,,0.1772,0.09194392465204426,148,375,0.1328,0.1146,0.8148154971351174
BRD:BRD-A24208517-003-01-8,,0.0619,0.3013327930185544,134,337,0.2335,0.1879,0.9385233837114426
BRD:BRD-A24228527-213-01-9,,0.0035,0.9628827207853948,157,394,0.3694,0.3606,0.9964399313440717
BRD:BRD-A24284985-001-09-9,,-0.1084,0.410770587659381,157,394,-0.1423,-0.1351,0.9548013921458466
BRD:BRD-A24297246-001-03-9,,-0.0387,0.990778890694214,156,396,0.0113,-0.0117,0.9984068498929946
BRD:BRD-A24397426-001-10-4,,-0.1385,0.06832200576242109,147,356,-0.009,0.0928,0.7873478515395912
BRD:BRD-A24514565-001-09-7,,-0.146,0.21955794034173348,156,392,-0.1705,-0.1278,0.9217600959236736
BRD:BRD-A24543851-001-05-7,,-0.0543,0.3775534111112956,157,394,-0.1499,-0.1089,0.9487268946748633
BRD:BRD-A24560335-300-01-2,,-0.1264,0.21487943242700702,156,392,-0.0955,-0.0684,0.9217600959236736
BRD:BRD-A24587114-066-22-5,,-0.1131,0.1807135364105661,156,396,-0.3416,-0.2815,0.9217600959236736
BRD:BRD-A24857382-001-03-4,,-0.122,0.2692565595370531,154,381,-0.0709,-0.0543,0.9237405669423356
BRD:BRD-A25004090-001-08-4,,-0.0488,0.9525028506352448,156,396,0.2479,0.2363,0.9964399313440717
BRD:BRD-A25043798-001-02-9,,0.1064,0.1785245276514429,249,628,-0.1988,-0.2266,0.9217600959236736
BRD:BRD-A25143711-001-02-2,,0.0001,0.8880320138076612,157,394,0.3137,0.2919,0.9947840224237079
BRD:BRD-A25182582-001-01-8,,0.042,0.3583453653667886,132,338,0.0716,0.0137,0.9487268946748633
BRD:BRD-A25234499-001-18-3,,0.0792,0.40175148176665487,155,397,-0.114,-0.1225,0.9541443117508334
BRD:BRD-A25492003-003-14-1,,0.1353,0.09839479515391453,154,381,0.0905,0.0241,0.8307331717251831
BRD:BRD-A25569250-001-03-3,,-0.029,0.7267523540788738,156,392,-0.3337,-0.3053,0.9809110261769779
BRD:BRD-A25608658-001-01-1,,-0.1754,0.07881831548962413,156,396,-1.8463,-1.6875,0.8016900385718978
BRD:BRD-A25619068-003-03-4,,0.1183,0.27305061401929887,157,399,-0.1494,-0.1914,0.925130208142894
BRD:BRD-A25625670-001-02-7,,0.0972,0.11497807966475528,249,628,-0.0361,-0.0984,0.8568754098927155
BRD:BRD-A25687296-300-04-3,,0.0648,0.5735145713740339,157,394,-3.2728,-3.3787,0.9705541501936746
BRD:BRD-A25800195-001-02-2,,0.1045,0.18214367458876568,148,373,0.1609,0.1077,0.9217600959236736
BRD:BRD-A25988899-001-01-6,,0.0059,0.8493490983141525,249,628,-0.2643,-0.2733,0.9945722867985088
BRD:BRD-A26032986-050-02-1,,-0.0441,0.5056566410334413,156,397,-0.1625,-0.1311,0.9671573500329764
BRD:BRD-A26105646-001-06-1,,-0.1053,0.24284905182913874,132,338,-0.0541,-0.0294,0.9221202454077023
BRD:BRD-A26334849-001-06-2,,-0.0643,0.5794489305408984,157,399,-0.23,-0.186,0.9705541501936746
BRD:BRD-A26384407-001-25-1,,-0.0208,0.921517296645438,157,399,0.0858,0.0983,0.9960180371942047
BRD:BRD-A26387268-050-04-4,,0.0358,0.8993072060870437,156,396,-0.1334,-0.1293,0.9956935167913216
BRD:BRD-A26458246-004-02-1,,0.2041,0.06145641532138643,134,337,0.1694,0.1321,0.7693560279879631
BRD:BRD-A26503646-001-16-6,,-0.0845,0.4083014363384322,157,399,-0.1319,-0.1307,0.9541443117508334
BRD:BRD-A26690767-066-01-9,,0.1776,0.06660039041467171,155,397,-0.0365,-0.0749,0.7871951161444325
BRD:BRD-A26711594-003-10-6,,-0.0514,0.6818612967598242,157,399,0.0389,0.1005,0.977592701671885
BRD:BRD-A26835809-300-01-3,,-0.1589,0.1547359452926966,134,337,0.0537,0.0649,0.9180084585403075
BRD:BRD-A26845397-051-01-9,,0.1331,0.042420163999044955,156,397,0.086,0.0204,0.7255237117217008
BRD:BRD-A27143604-001-02-0,,-0.0008,0.9892673096385824,156,392,0.2925,0.2906,0.9984068498929946
BRD:BRD-A27274504-001-01-6,,0.0175,0.9524194680861447,155,381,0.0487,0.0859,0.9964399313440717
BRD:BRD-A27290375-330-01-1,,0.1781,0.04928834374122122,157,394,0.3685,0.3057,0.7494854866424232
BRD:BRD-A27370296-001-03-0,,0.138,0.06735498633119774,156,396,0.0506,-0.034,0.7873478515395912
BRD:BRD-A27376179-001-01-3,,-0.0911,0.39558477019079785,153,387,-3.1625,-3.0257,0.953870803456248
BRD:BRD-A27732521-003-08-3,,-0.0019,0.8899839325562025,153,387,-0.5041,-0.4647,0.9947840224237079
BRD:BRD-A27883417-300-01-6,,-0.0253,0.8361076740899892,153,387,-1.0971,-1.0661,0.9923389454764948
BRD:BRD-A27887842-001-04-0,,0.1098,0.5363888409708515,153,380,-0.1743,-0.1928,0.9705541501936746
BRD:BRD-A27911617-001-01-7,,0.0608,0.6696864767667194,132,338,0.3801,0.3665,0.9768285483856352
BRD:BRD-A27924917-001-03-3,,0.0035,0.8434834787339887,157,396,-0.0559,-0.0623,0.9945722867985088
BRD:BRD-A28044053-001-01-7,,0.0808,0.6097550504634976,152,393,-0.0182,-0.0459,0.9753194268502591
BRD:BRD-A28301258-001-03-0,,0.0076,0.9530403933166803,156,392,-1.8221,-1.8041,0.9964399313440717
BRD:BRD-A28301258-001-04-8,,0.1624,0.08568100491403223,148,375,-0.4911,-0.6768,0.8048484839844453
BRD:BRD-A28318179-003-08-5,,-0.0112,0.7118546687421886,155,397,0.0506,0.0663,0.9809110261769779
BRD:BRD-A28329383-001-02-1,,0.1676,0.1280463441754326,156,392,-0.3039,-0.3179,0.87889900051124
BRD:BRD-A28422330-001-11-9,,0.1302,0.18471024326572927,249,628,0.1096,0.0983,0.9217600959236736
BRD:BRD-A28467416-002-01-0,,-0.0129,0.9468093508589147,153,387,-3.2165,-3.2379,0.9964399313440717
BRD:BRD-A28545468-003-16-6,,0.0808,0.22684838993860057,156,397,0.0999,0.0372,0.9217600959236736
BRD:BRD-A28856712-003-26-0,,0.1038,0.8992829924153252,157,394,0.2973,0.2954,0.9956935167913216
BRD:BRD-A28887267-001-19-3,,0.1163,0.21755160466326529,156,396,0.1788,0.1727,0.9217600959236736
BRD:BRD-A28940325-001-24-0,,-0.0583,0.9487146210025456,157,394,0.1699,0.1464,0.9964399313440717
BRD:BRD-A28958257-001-01-2,,-0.0476,0.8114796117589246,158,398,-0.0029,-0.0066,0.9879594898716858
BRD:BRD-A28970875-300-04-9,,-0.0433,0.9967757053927214,153,380,-2.8949,-3.0042,0.9991065165550507
BRD:BRD-A29014990-001-02-3,,0.1647,0.032135952328710485,132,338,0.0824,0.0355,0.6748031562331946
BRD:BRD-A29111201-001-04-8,,0.0272,0.9542922476039063,156,395,0.2708,0.3033,0.9964399313440717
BRD:BRD-A29148886-003-02-9,,0.0416,0.41088802177469275,250,629,-0.1293,-0.1692,0.9548013921458466
BRD:BRD-A29260609-003-26-0,,0.1098,0.294856241479043,155,397,0.0856,0.0326,0.9371800054089794
BRD:BRD-A29281099-003-03-2,,-0.1241,0.4380594480388713,153,387,-0.1128,-0.0956,0.9572404656692337
BRD:BRD-A29289453-001-04-7,,0.0063,0.7958392235244323,156,397,0.1403,0.1136,0.9857257073569673
BRD:BRD-A29349577-001-23-0,,-0.0782,0.6566217346106047,156,395,0.1748,0.206,0.9753194268502591
BRD:BRD-A29426959-050-13-2,,-0.1448,0.38432010491290614,157,394,0.2351,0.2237,0.9505219739431345
BRD:BRD-A29485665-001-12-8,,0.1562,0.13871346319404512,156,392,-0.1807,-0.2257,0.8991953202197982
BRD:BRD-A29520968-001-02-7,,-0.0033,0.5771831524463644,156,392,0.1453,0.2009,0.9705541501936746
BRD:BRD-A29623586-001-01-3,,-0.0304,0.8764570363033468,153,387,-0.0352,-0.0673,0.9945722867985088
BRD:BRD-A29644307-050-17-0,,-0.0753,0.43299551906647815,157,399,-0.0297,0.0033,0.9572404656692337
BRD:BRD-A29700858-304-01-8,,0.0867,0.16809892237194624,146,372,-0.1956,-0.242,0.9217600959236736
BRD:BRD-A29700858-304-02-6,,-0.044,0.3742917083452809,157,399,0.2624,0.2919,0.9487268946748633
BRD:BRD-A29731977-001-04-5,,0.0954,0.31742933498913717,156,397,-0.007,-0.0635,0.94189994297559
BRD:BRD-A29734509-011-13-6,,0.0759,0.5988600572648648,157,399,0.0386,0.0286,0.9753194268502591
BRD:BRD-A29844814-300-01-5,,-0.0024,0.7218216042381416,156,392,0.579,0.5314,0.9809110261769779
BRD:BRD-A29854054-236-12-6,,0.0295,0.9207066696259022,156,392,0.248,0.261,0.9960180371942047
BRD:BRD-A29944538-003-08-3,,0.037,0.7293546484711944,156,395,-0.3548,-0.3667,0.9809110261769779
BRD:BRD-A30000356-001-02-9,,0.1403,0.10616835040044678,250,629,0.1616,0.1227,0.8507694593231756
BRD:BRD-A30051119-002-01-8,,0.0909,0.2512506238753013,155,394,-0.0289,-0.0681,0.9221202454077023
BRD:BRD-A30205217-001-11-2,,0.0429,0.6827233769384995,157,394,0.2162,0.1939,0.977592701671885
BRD:BRD-A30370660-001-04-1,,-0.1333,0.3116241641237457,134,337,0.0923,0.0842,0.9385233837114426
BRD:BRD-A30403214-001-03-3,,0.0432,0.4725833858452434,157,393,0.1993,0.1978,0.959430815512415
BRD:BRD-A30582499-003-05-1,,0.2364,0.02205503344314064,153,380,-0.2111,-0.2907,0.6202289519443486
BRD:BRD-A30590053-003-02-9,,0.0076,0.7503930684196534,158,398,0.1178,0.1137,0.9817281184141515
BRD:BRD-A30655177-001-14-0,,-0.0458,0.5295787161124209,156,392,-0.1218,-0.1048,0.9700952221696888
BRD:BRD-A30693873-003-12-8,,-0.0462,0.8539433663366882,155,397,-0.0244,-0.0177,0.9945722867985088
BRD:BRD-A30703952-201-01-2,,-0.0602,0.3650194265665204,153,387,0.0075,0.0593,0.9487268946748633
BRD:BRD-A30774155-001-01-2,,0.0842,0.3419352172969353,154,381,0.1864,0.1361,0.9467399593475654
BRD:BRD-A30815329-001-10-5,,0.0204,0.9306806102421067,156,392,0.5181,0.5234,0.9960180371942047
BRD:BRD-A30886737-001-02-9,,0.0222,0.7889622622528624,157,394,-0.1535,-0.1473,0.9846832686842457
BRD:BRD-A30984645-001-01-5,,-0.1374,0.21564796137592857,156,391,0.3893,0.4432,0.9217600959236736
BRD:BRD-A31095847-001-02-3,,-0.02,0.6973445073063507,156,392,0.3388,0.3606,0.9798266574425838
BRD:BRD-A31159102-003-30-4,,-0.0824,0.3085282968773322,152,394,0.0477,0.0765,0.9385233837114426
BRD:BRD-A31204924-001-14-2,,0.0521,0.23203758614146297,249,628,0.0714,0.0176,0.9217600959236736
BRD:BRD-A31362467-065-01-3,,0.2163,0.03469452575777971,155,380,-0.2292,-0.2773,0.6934258709334518
BRD:BRD-A31454688-001-01-6,,0.0599,0.7731338448613702,153,387,0.1157,0.0996,0.983398044841975
BRD:BRD-A31521121-001-26-4,,0.1156,0.1802796898846568,139,358,0.1485,0.0865,0.9217600959236736
BRD:BRD-A31564021-001-01-8,,-0.0458,0.7584693523119521,148,373,-0.0293,-0.0334,0.982557516215774
BRD:BRD-A31575449-066-07-8,,0.0719,0.4949702033739801,134,337,0.1619,0.1346,0.9654037467049572
BRD:BRD-A31800922-003-25-1,,0.002,0.7528434890058746,153,380,-0.0721,-0.1107,0.982557516215774
BRD:BRD-A31811760-001-06-7,,0.067,0.5720800207588295,152,394,-0.1103,-0.1068,0.9705541501936746
BRD:BRD-A31990649-304-02-3,,0.051,0.6685543370106777,148,375,-0.1487,-0.1435,0.9768285483856352
BRD:BRD-A32172948-001-07-6,,0.078,0.5694489179281053,156,392,-0.0836,-0.0861,0.9705541501936746
BRD:BRD-A32269193-001-01-5,,-0.0024,0.8481386408222114,156,398,-0.0714,-0.0638,0.9945722867985088
BRD:BRD-A32505112-001-04-4,,0.011,0.943537101203309,156,396,-0.0128,-0.0344,0.9964399313440717
BRD:BRD-A32597168-001-03-6,,-0.06,0.6457465164336252,152,394,-0.0091,-0.0075,0.9753194268502591
BRD:BRD-A32673558-003-03-9,,0.0569,0.5911014447034386,156,395,0.0449,0.0342,0.9722816883566735
BRD:BRD-A32796301-001-01-6,,-0.0951,0.5140625115999582,132,338,0.2627,0.2572,0.9688837276728343
BRD:BRD-A32988684-003-08-7,,-0.1583,0.13450384697877718,157,394,-0.1276,-0.088,0.8901375448205624
BRD:BRD-A33084557-001-06-6,,-0.0357,0.5533299525168207,156,392,-0.091,-0.0311,0.9705541501936746
BRD:BRD-A33168282-003-18-0,,0.0456,0.9192507432619441,152,394,0.1355,0.1577,0.9960180371942047
BRD:BRD-A33352494-316-01-6,,0.0844,0.5195989188977246,154,381,0.0726,0.0642,0.9688837276728343
BRD:BRD-A33447119-001-10-8,,0.0298,0.6033419692593018,156,398,-0.1083,-0.1525,0.9753194268502591
BRD:BRD-A33479817-003-03-7,,-0.0486,0.8266575006845596,155,381,-0.086,-0.0876,0.9914380815377491
BRD:BRD-A33514596-003-01-2,,0.0083,0.9843064038700532,152,394,0.0437,0.0692,0.9980078969037864
BRD:BRD-A33603104-003-02-9,,-0.0438,0.5843219365766197,249,628,-0.2205,-0.2238,0.9709814218391438
BRD:BRD-A33692381-001-01-9,,-0.1199,0.16172600517817082,156,392,0.1849,0.2306,0.9217600959236736
BRD:BRD-A33697453-008-02-4,,0.0639,0.8033542278452744,156,392,-0.0328,-0.0174,0.9861840533324837
BRD:BRD-A33711280-003-03-1,,-0.031,0.6888645860927813,156,398,0.0917,0.1239,0.977592701671885
BRD:BRD-A33894669-065-01-9,,0.0488,0.5725642323225704,154,381,0.0083,-0.0501,0.9705541501936746
BRD:BRD-A34006693-001-15-4,,0.189,0.030949747998522723,152,392,0.1439,0.1009,0.6748031562331946
BRD:BRD-A34205397-001-04-5,,0.1867,0.04805581231480883,156,396,0.0825,0.0251,0.7494854866424232
BRD:BRD-A34255068-001-34-5,,-0.1132,0.24892187651991415,156,392,0.0024,0.0176,0.9221202454077023
BRD:BRD-A34358106-003-01-6,,-0.0489,0.43579722628075235,156,392,-0.2375,-0.207,0.9572404656692337
BRD:BRD-A34603619-001-01-9,,0.1063,0.3353910501979539,155,381,-0.2322,-0.246,0.9467399593475654
BRD:BRD-A34716233-004-03-5,,0.0696,0.28836693660927704,156,395,0.123,0.0765,0.9335602935686252
BRD:BRD-A34751532-001-06-9,,-0.0058,0.8661200755475564,154,395,-0.0118,-0.0121,0.9945722867985088
BRD:BRD-A34788695-003-10-2,,0.1133,0.22517735764801894,154,381,0.1576,0.1097,0.9217600959236736
BRD:BRD-A35379661-001-04-6,,-0.0036,0.8933708252362039,153,387,0.0711,0.075,0.9947840224237079
BRD:BRD-A35425966-001-02-3,,0.0241,0.8569732602864781,132,338,-0.1232,-0.1247,0.9945722867985088
BRD:BRD-A35588707-001-05-5,,-0.191,0.03227031960949993,156,396,-3.0096,-2.7009,0.6748031562331946
BRD:BRD-A35623999-001-05-7,,-0.0771,0.6047096342251734,156,395,0.0122,0.0584,0.9753194268502591
BRD:BRD-A35667010-001-01-8,,0.0201,0.5664334407807055,155,381,0.0054,-0.0238,0.9705541501936746
BRD:BRD-A35868371-005-01-6,,-0.0819,0.186523180539386,152,394,-0.1086,-0.0406,0.9217600959236736
BRD:BRD-A35912562-001-02-8,,0.25,0.01093774187609472,157,394,0.3587,0.276,0.5086799132786517
BRD:BRD-A35989968-001-04-2,,-0.1132,0.16580257207281313,157,392,0.2027,0.252,0.9217600959236736
BRD:BRD-A36010170-001-04-0,,0.0283,0.7316386283191334,157,394,0.2575,0.2214,0.9809110261769779
BRD:BRD-A36013532-001-01-3,,-0.1504,0.137668959181848,134,337,-1.4457,-1.3109,0.8970942733634816
BRD:BRD-A36057565-001-01-0,,0.0172,0.7605657498678264,152,394,-3.5459,-3.6037,0.982557516215774
BRD:BRD-A36074203-003-07-6,,-0.0269,0.50075388042808,156,397,0.0624,0.0922,0.9671206831278966
BRD:BRD-A36217750-001-16-3,,-0.0567,0.5844633564164587,157,394,0.2191,0.2451,0.9709814218391438
BRD:BRD-A36267905-003-18-4,,-0.0066,0.7570956896076846,153,380,-1.5735,-1.6606,0.982557516215774
BRD:BRD-A36318220-001-08-8,,0.0163,0.5800917474359917,156,397,0.0745,0.1165,0.9705541501936746
BRD:BRD-A36331462-001-02-1,,-0.0266,0.9915492151499801,152,394,-3.9418,-3.968,0.9984068498929946
BRD:BRD-A36456202-001-01-3,,0.0756,0.28450205710017273,153,380,-0.1765,-0.2124,0.9335602935686252
BRD:BRD-A37288617-003-02-2,,-0.0458,0.6251900028260164,157,399,-0.0058,0.0084,0.9753194268502591
BRD:BRD-A37347161-003-02-6,,0.1622,0.272753582888574,156,397,-0.1881,-0.206,0.925130208142894
BRD:BRD-A37390343-003-03-5,,-0.0042,0.7703984122322822,156,397,-0.1455,-0.0979,0.9830868669530531
BRD:BRD-A37441042-003-04-8,,0.0062,0.969978703777574,156,396,-0.1726,-0.1702,0.9964399313440717
BRD:BRD-A37492983-001-10-3,,-0.0386,0.46993989853247253,158,398,0.0256,0.0655,0.959430815512415
BRD:BRD-A37704979-001-10-7,,-0.0564,0.5041893245283156,156,395,-0.0375,-0.0098,0.9671206831278966
BRD:BRD-A37752546-001-01-9,,-0.0962,0.5652048027045706,134,337,0.1039,0.122,0.9705541501936746
BRD:BRD-A37752546-001-02-9,,0.0393,0.6500847095266136,250,629,0.0229,0.0041,0.9753194268502591
BRD:BRD-A37873789-003-02-9,,0.0762,0.6707135808272782,248,626,-0.0761,-0.0383,0.9768285483856352
BRD:BRD-A38076815-003-10-3,,0.117,0.2174667253400392,157,399,0.1519,0.1033,0.9217600959236736
BRD:BRD-A38218502-001-01-2,,-0.0061,0.7753966969868622,156,398,0.0399,0.0395,0.983398044841975
BRD:BRD-A38350138-001-04-9,,0.1424,0.15587424352048682,153,383,0.0124,-0.0513,0.9213573552448594
BRD:BRD-A38592941-001-02-7,,-0.0889,0.6293487882241462,157,399,0.116,0.1085,0.9753194268502591
BRD:BRD-A38706605-001-01-2,,0.0277,0.5750729496602965,154,380,-0.1657,-0.2047,0.9705541501936746
BRD:BRD-A38747044-001-02-3,,0.0392,0.8230471600174503,156,395,0.2801,0.2802,0.9903288750218552
BRD:BRD-A39052811-048-11-0,,-0.113,0.07547417621755874,157,394,0.2632,0.3441,0.7923472025716543
BRD:BRD-A39189014-003-22-7,,-0.0251,0.8796084334086963,157,394,0.2028,0.2198,0.9945722867985088
BRD:BRD-A39230911-001-10-2,,0.0722,0.30996219044142603,156,398,0.1162,0.0683,0.9385233837114426
BRD:BRD-A39255369-001-03-1,,-0.0786,0.704136800953916,156,398,-0.1579,-0.158,0.980333991896061
BRD:BRD-A39390670-236-10-7,,0.0143,0.9095564013570508,156,398,0.0337,-0.0107,0.9956935167913216
BRD:BRD-A39791822-001-05-1,,0.0149,0.7703680657628812,156,396,0.3731,0.3326,0.9830868669530531
BRD:BRD-A39794701-003-01-6,,0.0419,0.6616084359458458,131,335,-0.0022,0.0017,0.9753194268502591
BRD:BRD-A39935389-001-05-9,,-0.1891,0.07691314346438118,156,398,-0.2261,-0.0968,0.7963005823764098
BRD:BRD-A40084411-003-07-7,,0.0508,0.47203914336673947,153,387,0.1529,0.132,0.959430815512415
BRD:BRD-A40257118-001-02-0,,-0.1073,0.24763943003850386,249,628,-0.0283,0.006,0.9221202454077023
BRD:BRD-A40302156-001-01-9,,0.0687,0.29482927329017206,155,381,0.0234,-0.0035,0.9371800054089794
BRD:BRD-A40413915-003-01-2,,0.1025,0.24543988047908805,156,395,0.3147,0.2638,0.9221202454077023
BRD:BRD-A40504327-003-02-9,,0.0252,0.8669921306274567,249,628,-0.0441,-0.0361,0.9945722867985088
BRD:BRD-A40546373-001-01-8,,-0.0168,0.9079326031402624,155,381,-0.028,-0.0238,0.9956935167913216
BRD:BRD-A40639672-234-18-0,,0.0375,0.8774220954933095,153,387,0.1178,0.1605,0.9945722867985088
BRD:BRD-A40777960-001-04-2,,0.1162,0.07193861986765035,157,394,0.2907,0.2493,0.7901377652224923
BRD:BRD-A40787240-066-04-6,,0.0767,0.2365257790576768,153,387,-0.0381,-0.0966,0.9217600959236736
BRD:BRD-A40940854-001-01-1,,0.1431,0.18489175763671106,157,394,0.4343,0.4087,0.9217600959236736
BRD:BRD-A41250306-001-11-7,,-0.1158,0.22154141533386684,158,398,-0.666,-0.6184,0.9217600959236736
BRD:BRD-A41304429-001-14-8,,0.1197,0.24216735698377878,157,396,-0.0532,-0.094,0.9221202454077023
BRD:BRD-A41385909-001-01-3,,-0.0599,0.4744435458185716,148,375,-0.0576,-0.0533,0.959430815512415
BRD:BRD-A41387824-001-06-0,,0.0724,0.32874331810354585,249,628,0.0217,-0.0161,0.9464094819787652
BRD:BRD-A41450521-075-10-8,,-0.1204,0.1440854810734957,152,394,-0.0489,0.0028,0.9041759388945814
BRD:BRD-A41451487-001-11-2,,0.0251,0.5813170161397825,153,387,0.0987,0.0636,0.9705541501936746
BRD:BRD-A41692738-001-07-6,,-0.0241,0.7398054898720454,156,392,-0.0375,-0.0147,0.9809110261769779
BRD:BRD-A41698174-003-12-0,,0.1303,0.08908361768809256,155,381,0.0348,-0.0399,0.8115317777411059
BRD:BRD-A41714661-001-02-0,,0.0405,0.5759586732551518,156,392,0.1196,0.103,0.9705541501936746
BRD:BRD-A41774846-001-01-4,,0.0878,0.34555699588896704,158,398,0.3294,0.3038,0.9467399593475654
BRD:BRD-A41995253-001-04-5,,-0.041,0.8896946224297337,156,395,-0.0369,-0.0509,0.9947840224237079
BRD:BRD-A42167015-003-10-2,,0.0383,0.8063530399581346,156,397,-0.0766,-0.0626,0.9861840533324837
