gene,n_deleted,n_intact,median_deleted,median_intact,cohens_d,mannwhitney_p,fdr,significant
THAP1,25,73,-1.6427498698257643,-1.4584257809629793,-0.5502451693466723,0.056516746184324305,0.7682080682417408,False
ACVR1B,25,73,-0.1756292333440946,-0.0803878251064163,-0.5489585027540029,0.008479573054353463,0.6645872250331184,False
PLEKHB2,25,73,-0.053702724290093,-0.0283529892701867,-0.548350537464806,0.05047365271802611,0.7523217513607035,False
DYNC1LI1,25,73,-0.1253836418766296,-0.0815230074840869,-0.5481083945601006,0.056516746184324305,0.7682080682417408,False
SLC22A13,25,73,-0.1636872556580795,-0.0662053086972888,-0.5476012641591729,0.0012145937784109639,0.6049689177968609,False
BORCS8,25,73,-0.2664344302960131,-0.1877499307641201,-0.547048348842445,0.048583669077116774,0.7523217513607035,False
CLPSL2,25,73,-0.0601003202371793,-0.0010042521475111,-0.546777662678912,0.027777192084084548,0.7135713914895703,False
ZNF839,25,73,-0.1944803595145087,-0.0640517279773331,-0.5465209847986016,0.007888575689101876,0.6645872250331184,False
SAP30BP,25,73,-1.8972365694279123,-1.786178901669533,-0.5465124286534027,0.04000238769058453,0.7293652720918079,False
ADGRL1,25,73,-0.0327913320671494,0.0311947841193456,-0.545648444580186,0.030798198336867415,0.7168665371037762,False
SLC22A11,25,73,-0.1311601822042958,-0.0760288065302169,-0.5451851878665958,0.039219737886373104,0.7272483144162939,False
SNX25,25,73,0.0061455299818478,0.0590617223367518,-0.5445785966417555,0.02063950937240482,0.6891751258037072,False
RNMT,25,73,-1.344979696844132,-1.1514163408066285,-0.544111627931239,0.02501523748901028,0.712108866174851,False
SPANXN5,25,64,0.0658627804444429,0.12685945116498087,-0.5439623460254841,0.026848596697172534,0.7135713914895703,False
SMLR1,25,73,-0.0225056607274006,0.0228636130174881,-0.5433471562435789,0.03274294204941123,0.7168665371037762,False
PNMA3,25,73,0.0436091241240909,0.1165299308118547,-0.5429425867763784,0.012638087729747002,0.676458361439085,False
OR7C1,25,64,-0.2296050912327506,-0.18302910244085036,-0.5427150339152294,0.01784107360484782,0.6891751258037072,False
LRRC8C,25,73,-0.0194810536868901,0.0453898896578148,-0.5423879559735626,0.018107485851128095,0.6891751258037072,False
RGS14,25,73,-0.0698351764057684,-0.0226705340292596,-0.5423721536356108,0.06315034708643114,0.7792252535423109,False
ZNF501,25,73,0.0181610521895583,0.0793330733497068,-0.5421885672251293,0.02397892551182966,0.7037088598242514,False
COL4A1,25,73,-0.0029371473675571,0.0498611357299438,-0.5410666139670139,0.02154954191036512,0.6912429982017119,False
ILDR1,25,73,-0.0422791749408382,0.0141725068071622,-0.5409312141611015,0.010745873972328507,0.676458361439085,False
ZNF469,25,73,-0.2505651532594447,-0.16715733989201,-0.5406458195380281,0.033414138781987714,0.7201309164661318,False
RTEL1,25,73,-0.7699591050816084,-0.6066187314471402,-0.5404783293035431,0.022980051179184655,0.7037088598242514,False
THEM4,25,73,-0.1995440856686686,-0.1510862381761698,-0.5396320097127909,0.02501523748901028,0.712108866174851,False
CEP68,25,73,-0.2756999026592038,-0.2102399742840432,-0.5392607746239547,0.04586035196578396,0.744856857879051,False
GMNN,25,73,-0.6228461643802048,-0.5647741460116269,-0.5392599978794879,0.05242485925073344,0.7590677252127973,False
C17orf99,25,73,-0.1696445046560634,-0.1017321158080911,-0.5391779147074697,0.016574564409657228,0.6889646068219283,False
ZNF132,25,73,-0.122288096296614,-0.0986972612587044,-0.5389956179347579,0.06087106239756634,0.7746479913774038,False
CEND1,25,73,-0.2264584587843665,-0.1441189232557152,-0.5377059672458169,0.004928867004543711,0.6645872250331184,False
SLFN5,25,73,-0.0163990330073148,0.0148003969547918,-0.5375678803044822,0.044117179804154964,0.7394813629539708,False
NUP85,25,73,-1.7507320912185234,-1.5670825670287472,-0.536991122293483,0.015500853520006554,0.6889646068219283,False
DCUN1D2,25,73,0.0063594264674086,0.0493725373157343,-0.5365324019542,0.03208332398841777,0.7168665371037762,False
UTP11,25,73,-0.8351329214125773,-0.7732737695344072,-0.5362687662067169,0.04079824705304129,0.7293652720918079,False
ARMS2,25,73,-0.0079277319405979,0.0418709728484256,-0.5362502223350469,0.019337310482788538,0.6891751258037072,False
PDCD1LG2,25,73,0.0927114600595607,0.132844167134553,-0.5357093180642879,0.030798198336867415,0.7168665371037762,False
PTPRC,7,32,-0.0567198438493476,-0.0171380229523966,-0.5354295800605511,0.2552436174727197,0.8804552061929203,False
VAV3,25,73,-0.030400959375537,0.0144458147660873,-0.5347256054380232,0.02154954191036512,0.6912429982017119,False
SUMO4,7,32,0.0709713266280684,0.06227785349111975,-0.5344598413722694,0.760929194365727,0.9836435607604433,False
MZF1,25,73,-0.3794676924540355,-0.2952980220206433,-0.5342308857689809,0.01732616262996434,0.6889646068219283,False
RAB11FIP3,25,73,-0.0326449308946527,0.0144795174482976,-0.5341582178549883,0.030798198336867415,0.7168665371037762,False
DYRK1A,25,73,-0.0719359049911625,0.1205204341182491,-0.5341487430825999,0.008479573054353463,0.6645872250331184,False
APC,25,73,-0.4351049362127309,-0.2818548925184676,-0.5341457752106583,0.020197191637651466,0.6891751258037072,False
RHPN1,25,73,-0.4355793225810678,-0.333750788246546,-0.5339476366981822,0.006024430590950265,0.6645872250331184,False
LBHD1,25,73,-0.0486895783284432,0.0088756477195949,-0.5338716637484082,0.012069443972441926,0.676458361439085,False
TUBB1,25,73,-0.0398099665981994,0.0176634753047589,-0.5337636032252107,0.011258976246858366,0.676458361439085,False
SIRT4,25,73,-0.1127604852880902,-0.0506715486042989,-0.5328699264204393,0.022980051179184655,0.7037088598242514,False
RFPL2,25,73,-0.029225572723734,0.0436464608311466,-0.5325706465761617,0.013846958944411963,0.6821148923962936,False
LDLRAD1,25,73,-0.1732469557398953,-0.1194675320319992,-0.5322264920648345,0.02154954191036512,0.6912429982017119,False
PHGR1,25,64,-0.2038020029057792,-0.14467407044606434,-0.532205221795786,0.018286201885580198,0.6891751258037072,False
SNAP29,25,73,-0.3778066691557284,-0.3059298303785461,-0.5315087567980922,0.04766118695215393,0.7523217513607035,False
TSSK4,25,73,-0.3449472814010412,-0.2177216580887257,-0.5308153337075175,0.03274294204941123,0.7168665371037762,False
RAB17,25,73,-0.0388225027779053,0.0026018664044805,-0.5297099167541766,0.010015172331938377,0.676458361439085,False
ZNF775,25,73,-0.0647192352443448,-0.0243337761623588,-0.5295797352216962,0.019337310482788538,0.6891751258037072,False
NLRC5,25,73,-0.1129852689187748,-0.0590491068350969,-0.5295254847784935,0.007888575689101876,0.6645872250331184,False
ZNF619,25,73,-0.0915732593682345,-0.0537597516156836,-0.5293800383429028,0.03208332398841777,0.7168665371037762,False
CALCOCO2,25,73,-0.0286499970004831,0.0245382086511058,-0.5288283186344618,0.06792068569113593,0.7794349117201952,False
ZDHHC19,25,73,-0.1092209344365667,-0.0753240602989911,-0.5282510733609149,0.04243027231179141,0.7360689067656526,False
TCAF1,25,73,-0.052142242982821,0.0359336417205581,-0.5281296434728657,0.010999767055707328,0.676458361439085,False
MAL,25,73,-0.1367523696511845,-0.0577443979634436,-0.5272531765102055,0.05975723206252399,0.7714232743794944,False
THEM5,25,73,-0.2793407806227908,-0.1581593772870513,-0.5272492565304286,0.056516746184324305,0.7682080682417408,False
PPARGC1B,25,73,-0.4732107242714368,-0.3703600212700373,-0.5271507251310544,0.02063950937240482,0.6891751258037072,False
HTR2A,25,73,0.046441052228621,0.0688337234262598,-0.5264994372175952,0.06792068569113593,0.7794349117201952,False
ODAD1,25,73,-0.1541693368942601,-0.1206531183949248,-0.5259145326112865,0.06792068569113593,0.7794349117201952,False
ATF5,25,73,-0.2226793178969122,-0.1592932451942307,-0.5259118425148129,0.05242485925073344,0.7590677252127973,False
BMERB1,25,73,-0.0745551139103017,-0.037723546558538,-0.5258839601918258,0.030798198336867415,0.7168665371037762,False
ZFP69,25,73,-0.388985565427849,-0.2849070382538592,-0.5257602993595052,0.0769798953323155,0.7856155396720258,False
ITM2C,25,73,-0.0606566148003427,-0.0088891793198258,-0.5245236503202313,0.010497204485432819,0.676458361439085,False
TFCP2L1,25,73,-0.0741525808974427,0.0078900467605454,-0.5244415455889799,0.017713049118560534,0.6889646068219283,False
SLC22A25,25,73,-0.3301086074516334,-0.2677904458641523,-0.5241605875844746,0.02501523748901028,0.712108866174851,False
CCPG1,25,73,-0.0564244382097859,-0.018750797951322,-0.5233230434931374,0.05242485925073344,0.7590677252127973,False
IL4I1,25,73,-0.0444664682424866,-0.0013058810166202,-0.523305648025282,0.048583669077116774,0.7523217513607035,False
CTC1,25,73,-0.4241237716470944,-0.3162333444033192,-0.5233008213224078,0.027777192084084548,0.7135713914895703,False
CALCOCO1,25,73,-0.2586526022663568,-0.149576081958101,-0.5231992761987048,0.03208332398841777,0.7168665371037762,False
TMPRSS12,25,73,-0.0870803962323271,-0.050120766296247,-0.5229053715110027,0.07041477070349694,0.7803505892981482,False
CPEB1,25,73,-0.1265760501505479,-0.0870633114871712,-0.522800446037223,0.0825839978069499,0.7914557267110736,False
PRR3,25,73,-0.1978652506757711,-0.1502480636413721,-0.5226606864654719,0.020197191637651466,0.6891751258037072,False
FAM167A,25,73,-0.0990483964800586,-0.0352307961957726,-0.5216604797235471,0.012350867277093261,0.676458361439085,False
MPZL2,25,73,-0.0130845373330086,0.042919989042641,-0.5211632469532562,0.012931205279404289,0.6797503962364113,False
OSBPL2,25,73,-0.1410283725766885,-0.0660130319033021,-0.5210345497985925,0.017713049118560534,0.6889646068219283,False
CSF3,25,73,-0.13156710203158,-0.0924361782613793,-0.5209874836711255,0.06200203818752618,0.7785423996782437,False
SIPA1L2,25,73,0.0052026457666485,0.0377986595715463,-0.5206103472193033,0.03208332398841777,0.7168665371037762,False
MEF2D,25,73,-0.1581567945272991,-0.1024374322552634,-0.520584206272253,0.02154954191036512,0.6912429982017119,False
TAS2R38,25,73,-0.0804174249027421,-0.0217102678162848,-0.5205510753893945,0.034791900999406274,0.726630968494166,False
RNF212,25,73,-0.0149212304829287,0.0580935108858838,-0.5202635914283464,0.022017517769526627,0.6962894376109028,False
DEFB125,25,73,0.0682724513828471,0.1063728317288314,-0.520258382442943,0.055469633239601496,0.7682080682417408,False
PPP2R5D,25,73,-0.0508898233087003,-0.0028202539927503,-0.5202169602092359,0.0295575228883877,0.7168665371037762,False
FAM222A,25,73,-0.0962072633261602,-0.0226838003443425,-0.5200252023432412,0.03409707207347062,0.726630968494166,False
SNX32,25,73,-0.2959642472233468,-0.2429765179994545,-0.5197961420585747,0.010745873972328507,0.676458361439085,False
CD58,25,73,-0.1435347009432307,-0.0848378032810398,-0.5197873149855615,0.06792068569113593,0.7794349117201952,False
GCC1,25,73,-0.0584191592330247,-0.0175598279126235,-0.5196765845232002,0.06431617730425632,0.7792252535423109,False
MAP3K19,25,73,-0.1150361018226442,-0.0665816426259076,-0.5194504464393795,0.09478324495446373,0.8036423623347559,False
APOC3,25,73,0.0057383149987116,0.0508438606730522,-0.5192702500994685,0.04243027231179141,0.7360689067656526,False
IL21R,25,73,-0.047087299124477,-0.0225791588187078,-0.5185623454281569,0.030798198336867415,0.7168665371037762,False
TKTL2,25,73,-0.0226168585434884,0.0343694074031636,-0.5185106657687355,0.014488836250948598,0.68548633988327,False
DUSP15,25,73,-0.0772750140303291,-0.0405446493435105,-0.5178031634999931,0.06431617730425632,0.7792252535423109,False
RTKN,25,73,-0.2399773379350381,-0.1526152598966943,-0.5173106765420317,0.028360078350562888,0.7168665371037762,False
KRBA2,25,73,-0.0802985611274285,-0.0283005600086519,-0.5173077575663635,0.0362178879300215,0.7267529836167645,False
GSDME,25,73,-0.045422609133213,-0.0023801237259286,-0.5162198487157569,0.0362178879300215,0.7267529836167645,False
C3orf18,25,73,-0.0291264336801445,-0.0021443691914498,-0.5158445011123288,0.0544387368025947,0.7644017146494326,False
CIMIP2B,25,73,-0.062307828347895,-0.0058798801530453,-0.5155554562897632,0.01732616262996434,0.6889646068219283,False
MEF2B,25,73,-0.2180346112516908,-0.1760929270166785,-0.515250288046745,0.04766118695215393,0.7523217513607035,False
CDK1,25,73,-2.7701057939075633,-2.5748996861345703,-0.514869338340219,0.020197191637651466,0.6891751258037072,False
ZSCAN31,25,73,-0.0263597374128751,0.0458793212975589,-0.5145889923166773,0.03845012950703209,0.7272483144162939,False
DNAJB11,25,73,-0.2444938563762911,-0.16157601447195,-0.5145213090446146,0.012350867277093261,0.676458361439085,False
TNFRSF10D,25,73,0.0011967596921842,0.045252778973222,-0.5144079995585316,0.04498164577805135,0.7420109387729888,False
OLFML3,25,73,-0.4303302588089743,-0.3728026090823322,-0.5132719670212909,0.027777192084084548,0.7135713914895703,False
DUSP29,25,73,-0.1989147900883852,-0.1378992126611516,-0.5132533485263038,0.02063950937240482,0.6891751258037072,False
TMEM248,25,73,-0.1190126916719112,-0.0667921361365496,-0.5130266849109254,0.06549971757764028,0.7794349117201952,False
ZFP42,25,73,0.1217079435057036,0.1858665528453386,-0.5130227055585396,0.028360078350562888,0.7168665371037762,False
WNT5B,25,73,-0.0667025250602724,-0.0104104714451465,-0.5129736744293074,0.05342387313694441,0.7590677252127973,False
GASK1A,25,73,-0.0698943820622247,0.0011088766995866,-0.5127422119174424,0.013230321135826645,0.6797503962364113,False
CIB1,25,73,0.0723232452661108,0.116393747390678,-0.5123290089183072,0.08700049420649132,0.795921357967651,False
ZNF484,25,73,-0.0165234977898583,0.0248119783936037,-0.5122565685589208,0.03208332398841777,0.7168665371037762,False
GNAT3,25,73,-0.0526540430199809,-0.0075976169569211,-0.5121994979892446,0.07168970861360596,0.784300283801445,False
KPTN,25,73,-0.0495654103322014,-0.0188059864412438,-0.5120822926477318,0.04160748517543864,0.7335927400991055,False
PSME3,25,73,-0.310469026871382,-0.2281515465644747,-0.511888335361979,0.0916057016500618,0.802433725592212,False
FXYD1,25,73,-0.1240848597545736,-0.0742713659266685,-0.5118451140265828,0.08550761766254353,0.795921357967651,False
STK36,25,73,-0.0834598325507886,-0.0340472694506127,-0.5112139570584077,0.0916057016500618,0.802433725592212,False
SCPEP1,25,73,-0.2696254320745951,-0.1902429462647118,-0.5111025064820217,0.03143512791063478,0.7168665371037762,False
C16orf96,25,73,-0.138928191460266,-0.0933887903527116,-0.5110357884200996,0.026090104675431765,0.7135713914895703,False
RPL21,7,32,-3.8178283680637386,-3.3883342656340982,-0.5109672725422646,0.14087490248480963,0.8404242817946975,False
TEX29,25,73,-0.2476382284845743,-0.1363894741744493,-0.5103805339859074,0.0197631677517132,0.6891751258037072,False
PLA2G2D,25,73,0.0196698746957842,0.0735738659816468,-0.5093131410234822,0.028953472186312845,0.7168665371037762,False
TIGD6,25,73,0.0052386845315428,0.0289964781116731,-0.5092989667372383,0.036949369923243595,0.7267529836167645,False
ZNF641,25,73,0.0088212614245648,0.0474317363064826,-0.5092429232258986,0.0769798953323155,0.7856155396720258,False
CIAPIN1,25,73,-1.1323344292383937,-1.0822232524838893,-0.5091217334434648,0.04160748517543864,0.7335927400991055,False
TPO,25,73,-0.0024432768360604,0.0255774583841638,-0.5089456333826181,0.13373238319902436,0.8382939969658453,False
NUTM2G,25,73,-0.1326199220434432,-0.0491490105120895,-0.5086698316543785,0.02063950937240482,0.6891751258037072,False
SRRT,25,73,-0.9464542022904784,-0.822969796582864,-0.5083931952451598,0.013846958944411963,0.6821148923962936,False
OR52N4,25,64,0.0635758107123911,0.09574258975046215,-0.50820443098672,0.060662178989741154,0.7746479913774038,False
C3orf62,25,73,-0.0794935434893453,-0.0437455776916795,-0.507539830978003,0.0885143387102409,0.7971625351146809,False
RPL15,7,31,-5.850990973489626,-5.707911739936682,-0.5075141566050302,0.29887618761457774,0.8936176383453446,False
USP12,25,73,-0.0956355926397346,-0.0786772154688896,-0.5074079108377164,0.11386850621754119,0.8229650080559174,False
CIAO3,25,73,-2.3745972694504314,-2.001708066950017,-0.5073092687891643,0.018919493918509826,0.6891751258037072,False
NEK3,25,73,0.0643803687118736,0.1028169459633156,-0.5072162287597931,0.03208332398841777,0.7168665371037762,False
TK2,25,73,-0.0365561001199637,0.0260535543079244,-0.5067458059717748,0.07835101043134815,0.7875067085451254,False
SPO11,25,73,0.0596297259928106,0.1108498597589944,-0.5064412711682855,0.027777192084084548,0.7135713914895703,False
CEP135,25,73,-0.3331162100328179,-0.2436626749089451,-0.5058683184774034,0.09318360472464693,0.8036423623347559,False
LRRC2,25,73,-0.0187162752009191,0.0230963919392128,-0.5057093032191645,0.025547781022424033,0.7135713914895703,False
GIMAP4,25,73,0.1975262708315284,0.2354591687171341,-0.5051422080928024,0.10484828072456003,0.8111295844496254,False
RFX5,25,73,-0.3429674682833736,-0.287781686469392,-0.504778001057253,0.03274294204941123,0.7168665371037762,False
HGD,25,73,-0.0298487647876392,0.0155583770882233,-0.5045182894352284,0.03409707207347062,0.726630968494166,False
SIGLEC7,25,73,-0.0818394841980374,-0.0193148377989782,-0.5040259714085837,0.012638087729747002,0.676458361439085,False
HYCC2,25,73,0.0365007384308511,0.0973800543335746,-0.5033899973657534,0.02397892551182966,0.7037088598242514,False
VGLL2,25,73,-0.0936687599570816,-0.0418213887753841,-0.5028312449506852,0.02154954191036512,0.6912429982017119,False
NXPH3,25,73,-0.0353049476820566,0.019598428085511,-0.5024943291210803,0.06915849336606049,0.7794349117201952,False
CST9,25,73,0.0635580033424464,0.1203995241096171,-0.5018217835835785,0.01353553777500683,0.6818397164113768,False
HAMP,25,73,-0.5033217136568442,-0.4377885071616268,-0.5014108279030395,0.0885143387102409,0.7971625351146809,False
